JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, JetPt5, JetEta5, JetPhi5, JetMass5, JetBTagger5, JetPt6, JetEta6, JetPhi6, JetMass6, JetBTagger6, ZZPt, ZZPhi, ZZEta, ZZMass, weight
119.226 ,-0.446294 ,-2.65863 ,17.3381 ,0.497874 ,80.8084 ,-1.39142 ,2.64452 ,10.8541 ,0.103532 ,56.4595 ,-0.868552 ,0.65274 ,9.51115 ,0.975411 ,39.7442 ,-1.98623 ,-1.3615 ,9.15837 ,0.996474 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,123.394 ,-0.134396 ,-1.09832 ,123.842 ,1.23842e-05
93.5913 ,2.29346 ,1.25632 ,15.0507 ,0.989274 ,78.6582 ,-0.625554 ,-1.19846 ,13.3014 ,0.0393751 ,53.2092 ,4.16732 ,2.24044 ,9.22193 ,-2 ,40.5327 ,-0.634899 ,-2.98111 ,7.10056 ,0.0647161 ,39.2171 ,0.659475 ,-1.01645 ,7.72643 ,0.0484402 ,-999 ,-999 ,-999 ,-999 ,-999 ,69.0977 ,0.623578 ,-0.566624 ,123.783 ,6.13081e-05
66.5092 ,-0.894009 ,0.228533 ,11.8798 ,0.42058 ,64.1425 ,-0.0770425 ,-1.60772 ,9.22915 ,0.40784 ,62.7287 ,0.191578 ,-0.523334 ,14.5437 ,0.26962 ,61.7728 ,2.69936 ,-0.843102 ,7.51251 ,0.0573136 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,217.941 ,1.68018 ,0.332535 ,123.924 ,6.02102e-05
112.801 ,-0.718223 ,0.183246 ,12.1187 ,0.0324179 ,93.0288 ,-0.314135 ,2.54752 ,16.098 ,0.419168 ,73.0869 ,-0.550837 ,1.26299 ,11.2748 ,0.969382 ,61.9613 ,-0.0029981 ,0.152084 ,9.09477 ,0.141048 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,186.463 ,-1.47361 ,0.719623 ,126.532 ,3.57412e-05
118.549 ,-2.72501 ,-0.295762 ,20.6159 ,0.135301 ,117.372 ,-1.21319 ,1.17007 ,16.3265 ,0.0340402 ,95.9817 ,-0.0586006 ,-1.35883 ,13.9168 ,0.430417 ,82.1024 ,-0.550333 ,1.23049 ,7.87036 ,0.899631 ,56.5815 ,-1.43236 ,0.512374 ,7.46388 ,0.0101323 ,34.8424 ,0.630309 ,2.64717 ,7.43244 ,0.0190899 ,339.977 ,-2.70178 ,-0.0610507 ,125.298 ,8.38514e-05
272.624 ,0.311452 ,-3.09004 ,31.1021 ,0.894554 ,201.497 ,-1.12615 ,0.394322 ,32.3724 ,0.421453 ,186.636 ,-1.54512 ,0.243204 ,20.5632 ,0.0561367 ,35.3344 ,-1.93339 ,1.28402 ,5.15349 ,0.716613 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,150.837 ,-1.6489 ,0.787791 ,126.065 ,7.11335e-05
109.234 ,-1.93764 ,1.23513 ,14.1574 ,0.977865 ,102.096 ,-0.238198 ,-2.64156 ,20.3341 ,0.0556668 ,87.2562 ,-0.807559 ,2.34693 ,13.526 ,0.0133641 ,47.7841 ,-1.29744 ,1.89134 ,9.72868 ,0.0133437 ,31.7579 ,1.06488 ,2.29397 ,5.66736 ,0.262937 ,-999 ,-999 ,-999 ,-999 ,-999 ,210.032 ,-0.567969 ,-1.05271 ,120.685 ,3.67385e-05
125.793 ,0.634136 ,1.06041 ,19.8736 ,0.044935 ,113.931 ,-0.479664 ,-1.24944 ,12.6978 ,0.836517 ,92.2201 ,-1.20874 ,2.49482 ,16.3211 ,0.0398807 ,76.9445 ,0.824039 ,2.26958 ,6.68163 ,0.996383 ,34.342 ,2.21613 ,-0.807103 ,5.70878 ,0.123073 ,30.3512 ,0.077313 ,0.463864 ,6.56627 ,0.0221465 ,76.5947 ,-2.58676 ,1.27499 ,122.535 ,6.17343e-05
200.925 ,-1.26874 ,2.9517 ,20.8197 ,0.801246 ,92.6457 ,-0.978026 ,-0.879647 ,14.1916 ,0.0143511 ,90.4775 ,0.958903 ,-0.00618951 ,10.5976 ,0.979764 ,78.4285 ,-1.74248 ,-2.69083 ,11.7275 ,0.0305054 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,117.118 ,0.273271 ,-1.36149 ,123.205 ,5.86718e-05
135.699 ,-1.41147 ,0.543175 ,13.1673 ,0.193984 ,115.019 ,1.25728 ,1.67241 ,13.3408 ,0.0384076 ,99.9967 ,1.88487 ,-1.94527 ,28.2977 ,0.849047 ,58.5276 ,-1.5337 ,2.40199 ,8.3356 ,0.9518 ,40.0868 ,-1.45435 ,-1.10359 ,6.61869 ,0.0694103 ,-999 ,-999 ,-999 ,-999 ,-999 ,69.3658 ,-2.74372 ,-1.20983 ,128.745 ,6.69083e-05
212.61 ,1.56124 ,-2.17318 ,20.6253 ,0.0303326 ,133.867 ,0.875159 ,1.86182 ,13.3535 ,0.0414511 ,121.918 ,1.59947 ,-1.6331 ,13.1044 ,0.522495 ,120.851 ,0.638296 ,1.02174 ,19.2377 ,0.219246 ,111.608 ,1.61605 ,-2.78106 ,14.4976 ,0.95449 ,-999 ,-999 ,-999 ,-999 ,-999 ,236.751 ,0.515576 ,2.28382 ,121.777 ,5.4711e-05
444.307 ,0.962122 ,2.52641 ,86.1145 ,0.369765 ,139.869 ,0.887232 ,1.65634 ,16.7105 ,0.867009 ,81.0751 ,0.615396 ,-0.150688 ,6.82922 ,0.144307 ,43.0718 ,1.48305 ,2.80956 ,7.76815 ,0.477669 ,34.744 ,0.0644862 ,1.98798 ,6.28469 ,0.0486917 ,-999 ,-999 ,-999 ,-999 ,-999 ,648.973 ,-0.776655 ,1.78867 ,127.244 ,4.20369e-05
123.012 ,0.584361 ,-0.965395 ,12.9823 ,0.63919 ,121.872 ,0.924975 ,1.49265 ,25.915 ,0.382501 ,80.3711 ,0.433468 ,-0.270856 ,11.7519 ,0.0112438 ,75.9081 ,1.29121 ,1.96435 ,9.22763 ,0.99895 ,42.908 ,1.29143 ,0.766098 ,6.72722 ,0.0360554 ,-999 ,-999 ,-999 ,-999 ,-999 ,390.723 ,-2.37147 ,-0.0810893 ,125.664 ,7.11589e-05
201.03 ,-0.0127564 ,-0.635043 ,39.9023 ,0.044571 ,158.814 ,0.309079 ,0.36924 ,12.3593 ,0.0234008 ,149.553 ,-0.416254 ,-0.324213 ,26.6135 ,0.36535 ,94.8436 ,0.992702 ,1.01936 ,12.6178 ,0.997546 ,81.8295 ,-0.866069 ,-0.294542 ,10.5488 ,0.48562 ,55.6188 ,2.60576 ,1.01144 ,11.5111 ,0.401281 ,658.114 ,-3.03148 ,-0.141814 ,122.824 ,8.54578e-05
89.7246 ,-0.156384 ,-2.26491 ,9.12988 ,0.0165184 ,80.906 ,-0.449027 ,1.20307 ,12.7562 ,0.952415 ,33.6148 ,1.04261 ,2.26971 ,5.39848 ,0.0107942 ,30.9766 ,-1.18592 ,0.0290641 ,4.7285 ,0.559438 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,29.9473 ,-0.00887064 ,2.28616 ,126.417 ,5.95519e-05
200.888 ,0.990543 ,-2.81764 ,18.9395 ,0.0458836 ,96.1367 ,1.14584 ,-0.482287 ,10.1248 ,0.0351575 ,78.1948 ,1.70878 ,0.0192664 ,13.0933 ,0.377862 ,50.8069 ,0.365217 ,3.00253 ,8.78553 ,0.0202333 ,44.0382 ,0.210966 ,-2.36477 ,7.03429 ,0.081261 ,37.8254 ,2.52715 ,0.53106 ,5.69941 ,0.994667 ,202.32 ,1.47831 ,1.01514 ,124.51 ,6.4559e-05
226.622 ,0.316088 ,1.23854 ,19.1187 ,0.879994 ,172.417 ,-1.85562 ,-2.73133 ,16.416 ,0.909078 ,125.997 ,-1.28022 ,0.945982 ,14.5087 ,0.898414 ,73.9608 ,-1.16724 ,-0.024091 ,12.1521 ,0.0208685 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,182.491 ,-1.47588 ,-0.00813574 ,125.305 ,6.0668e-05
99.2973 ,-0.668243 ,-2.67476 ,13.3574 ,0.0406806 ,96.282 ,-0.126764 ,-2.97613 ,10.1019 ,0.0114992 ,95.1283 ,-0.916681 ,1.50276 ,15.1524 ,0.996019 ,45.0616 ,-2.36066 ,2.73346 ,7.27726 ,0.999156 ,44.7875 ,-1.2608 ,2.65403 ,6.69367 ,0.0946967 ,-999 ,-999 ,-999 ,-999 ,-999 ,255.326 ,-0.302402 ,-1.13974 ,121.127 ,6.36638e-05
173.827 ,2.06498 ,-1.36563 ,13.9888 ,0.116381 ,128.444 ,-0.344075 ,2.98262 ,12.7757 ,0.0109561 ,112.825 ,-0.911452 ,1.92249 ,23.3542 ,0.966933 ,34.2072 ,0.0100787 ,0.161414 ,6.80763 ,0.497764 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,97.7837 ,0.127902 ,-0.281242 ,122.689 ,6.05683e-05
111.254 ,-2.01323 ,-2.38123 ,17.1464 ,0.0636431 ,88.7517 ,-1.60061 ,0.693446 ,11.7804 ,0.683092 ,63.6208 ,-2.84565 ,-2.01919 ,7.66294 ,0.16875 ,62.2379 ,-2.47806 ,-1.43208 ,8.7667 ,0.0509233 ,44.8409 ,-2.68384 ,2.15743 ,5.67713 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,75.0856 ,0.912435 ,-0.152445 ,120.599 ,7.01978e-05
104.786 ,2.43223 ,2.08714 ,13.7368 ,0.11219 ,97.9592 ,-0.407785 ,-2.83173 ,15.6592 ,0.992759 ,77.1782 ,1.7459 ,2.50984 ,15.0792 ,0.0273554 ,52.0039 ,2.76886 ,0.684745 ,6.63984 ,0.110186 ,31.8962 ,-2.076 ,-1.3243 ,3.99556 ,0.0511478 ,-999 ,-999 ,-999 ,-999 ,-999 ,189.636 ,-0.476335 ,-0.974174 ,124.476 ,6.55397e-05
120.073 ,1.50366 ,-2.85018 ,18.5124 ,0.938435 ,95.3646 ,1.74765 ,1.16059 ,10.8469 ,0.99424 ,78.5261 ,2.00087 ,-2.03984 ,6.82355 ,0.0320133 ,46.1948 ,1.15017 ,-0.130774 ,6.16795 ,0.0540941 ,30.6154 ,1.26679 ,0.41043 ,3.91147 ,0.0105599 ,-999 ,-999 ,-999 ,-999 ,-999 ,77.4712 ,0.381492 ,2.09392 ,128.806 ,5.23174e-05
75.6054 ,-2.00803 ,2.32074 ,12.3804 ,0.99252 ,75.574 ,3.39141 ,-2.54832 ,11.8048 ,-2 ,71.586 ,-0.375112 ,1.70836 ,12.0756 ,0.0289644 ,70.4861 ,0.608776 ,-2.26616 ,10.7469 ,0.185708 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,136.324 ,-0.314 ,0.298883 ,124.265 ,6.17693e-05
89.7951 ,-2.6023 ,2.45387 ,12.5987 ,0.419174 ,88.4658 ,1.47773 ,-1.61604 ,14.3808 ,0.0207651 ,57.7008 ,-2.14353 ,2.02784 ,7.0311 ,0.090055 ,47.7765 ,2.20669 ,1.46699 ,7.82874 ,0.0760175 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,129.495 ,-0.763181 ,0.325702 ,127.958 ,5.99826e-05
147.355 ,-0.747696 ,2.85769 ,18.1388 ,0.157772 ,105.335 ,-0.514322 ,-2.60376 ,14.898 ,0.540509 ,52.3382 ,0.117335 ,-2.75525 ,7.91875 ,0.319868 ,31.2491 ,2.81017 ,-1.69181 ,3.91387 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,436.53 ,-0.0663609 ,0.914108 ,124.559 ,6.45032e-05
154.506 ,0.602872 ,0.339115 ,21.7471 ,0.898289 ,150.693 ,2.11105 ,3.03181 ,16.1791 ,0.176953 ,144.053 ,1.67632 ,-2.40919 ,24.0758 ,0.975421 ,116.473 ,-0.185786 ,0.584491 ,19.4624 ,0.0228945 ,103.155 ,0.34478 ,0.891614 ,15.123 ,0.0541708 ,-999 ,-999 ,-999 ,-999 ,-999 ,110.266 ,-1.81303 ,0.770944 ,118.718 ,4.55888e-05
146.802 ,0.465597 ,-1.29811 ,12.7659 ,0.0101728 ,92.2317 ,-0.535277 ,-0.769921 ,14.3021 ,0.997301 ,79.4604 ,0.719936 ,0.546289 ,11.5007 ,0.799065 ,45.8053 ,1.07368 ,2.27745 ,7.34761 ,0.0350728 ,38.7357 ,-1.63732 ,0.90591 ,8.97055 ,0.0714575 ,36.8485 ,-0.299046 ,2.40871 ,4.56789 ,0.0110347 ,144.807 ,2.69456 ,-1.63399 ,132.178 ,5.77081e-05
222.775 ,-0.511373 ,2.14641 ,24.3882 ,0.997526 ,106.15 ,-1.23361 ,0.142531 ,12.6724 ,0.0104247 ,103.139 ,-1.46909 ,0.727357 ,17.6007 ,0.782696 ,87.4979 ,-1.24149 ,-0.440859 ,10.0545 ,0.052953 ,49.2438 ,-2.74409 ,-1.05423 ,13.0195 ,-2 ,43.087 ,-0.408112 ,1.4542 ,8.69703 ,0.0671723 ,325.143 ,-2.24791 ,-1.00149 ,123.744 ,6.13351e-05
114.563 ,-0.842338 ,2.84574 ,15.0894 ,0.117901 ,84.5807 ,1.93781 ,-0.66522 ,14.8302 ,0.154869 ,47.2938 ,-0.519639 ,-2.40079 ,8.21561 ,0.0105919 ,38.2749 ,-2.54905 ,1.05653 ,8.57062 ,0.583299 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,146.384 ,0.647304 ,0.956977 ,123.189 ,5.06715e-05
72.8833 ,0.0616366 ,2.0565 ,9.78369 ,0.0134577 ,71.5695 ,-0.0944802 ,2.85867 ,12.0686 ,0.583104 ,54.4533 ,0.414443 ,-0.188712 ,10.5196 ,0.992009 ,45.5211 ,-2.42844 ,-1.4736 ,8.71428 ,0.164962 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,137.09 ,0.793129 ,0.619158 ,126.517 ,3.44521e-06
128.265 ,-1.09376 ,-2.64303 ,15.3006 ,0.03652 ,117.884 ,1.43873 ,-0.815284 ,18.2138 ,0.796799 ,108.513 ,-1.32784 ,-1.30247 ,19.1046 ,0.677321 ,45.9457 ,1.9685 ,-0.484099 ,10.1789 ,0.0886524 ,41.4968 ,-0.708565 ,-1.53412 ,7.71901 ,0.0384421 ,37.4328 ,-1.9326 ,-2.98662 ,6.68827 ,0.0284609 ,321.181 ,1.65318 ,-0.874556 ,124.706 ,5.70212e-05
317.547 ,0.0240815 ,-0.40059 ,39.9466 ,0.815999 ,161.798 ,-2.44086 ,2.55785 ,17.1397 ,0.124088 ,61.7012 ,2.79058 ,2.72319 ,13.4363 ,0.108112 ,38.6608 ,3.27085 ,0.19409 ,6.6342 ,-2 ,35.5545 ,1.57005 ,-1.22295 ,7.08192 ,0.870395 ,35.0266 ,0.365964 ,-1.76064 ,7.37641 ,0.444754 ,225.339 ,2.40551 ,0.821085 ,124.035 ,5.03916e-05
152.384 ,0.386801 ,-1.25963 ,9.11715 ,0.0129472 ,112.306 ,1.098 ,2.39931 ,16.541 ,0.841143 ,51.1774 ,0.982458 ,-0.163157 ,6.3369 ,0.743929 ,44.6138 ,2.76146 ,2.2595 ,8.02622 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,52.1344 ,0.322452 ,2.72234 ,125.672 ,6.95387e-05
132.538 ,0.209361 ,1.41919 ,15.1049 ,0.962531 ,116.848 ,0.00869275 ,-3.04589 ,13.7414 ,0.9164 ,71.7261 ,0.350199 ,2.8528 ,11.242 ,0.0472022 ,51.6855 ,-0.632027 ,-2.90739 ,8.34645 ,0.439995 ,35.4063 ,-0.520941 ,1.72858 ,6.12985 ,0.0370864 ,-999 ,-999 ,-999 ,-999 ,-999 ,352.189 ,-0.495049 ,-0.43883 ,123.738 ,5.17346e-05
123.314 ,-2.09624 ,2.99177 ,16.5412 ,0.996839 ,101.525 ,2.47552 ,2.86427 ,16.6867 ,0.0508684 ,62.048 ,-1.2623 ,-2.9952 ,9.8205 ,0.0297558 ,52.542 ,0.239662 ,-0.945003 ,10.2889 ,0.0186713 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,177.779 ,-2.16645 ,-0.678427 ,121.068 ,6.2974e-05
448.013 ,-0.492575 ,-1.62619 ,84.8789 ,0.188735 ,147.464 ,-0.510343 ,-2.24298 ,16.337 ,0.141204 ,104.329 ,1.42302 ,1.24871 ,13.1429 ,0.0577822 ,70.2136 ,1.62151 ,2.21508 ,9.87138 ,0.018869 ,59.7783 ,-2.13245 ,0.978873 ,13.5963 ,0.185071 ,42.6541 ,0.552485 ,-0.0288147 ,9.51993 ,0.999224 ,380.799 ,1.60512 ,-0.239301 ,126.848 ,7.65043e-05
56.7191 ,0.255211 ,-0.424029 ,9.09647 ,0.0376996 ,53.1326 ,1.54432 ,-1.56332 ,9.59478 ,0.980186 ,37.2418 ,-0.815179 ,-3.13812 ,4.50095 ,0.0278766 ,33.8054 ,-1.97794 ,-2.02453 ,6.24214 ,0.0735151 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,54.3019 ,-0.506326 ,1.86954 ,120.698 ,8.48999e-05
213.156 ,1.71947 ,-2.58605 ,19.8477 ,0.778954 ,166.324 ,-0.823741 ,-0.271091 ,14.5643 ,0.0831764 ,140.694 ,2.2477 ,3.10057 ,17.058 ,0.0571431 ,132.063 ,-0.113782 ,-0.390447 ,14.6732 ,0.827747 ,125.068 ,-0.435537 ,0.272545 ,17.5095 ,0.822286 ,66.7048 ,1.85819 ,-0.0756797 ,13.8498 ,0.0261924 ,243.43 ,2.14505 ,1.04614 ,123.706 ,3.06075e-05
345.265 ,-1.37936 ,-2.25975 ,31.0058 ,0.0777525 ,256.194 ,1.53212 ,1.6769 ,34.2006 ,0.0179737 ,117.728 ,0.908826 ,1.51321 ,8.30911 ,0.973404 ,78.6585 ,1.60763 ,1.18006 ,10.6663 ,0.302599 ,58.1739 ,-0.746352 ,-2.15806 ,5.42261 ,0.0316322 ,-999 ,-999 ,-999 ,-999 ,-999 ,298.149 ,-0.393805 ,0.71253 ,125.56 ,6.51906e-05
241.831 ,0.94283 ,2.5533 ,33.954 ,0.0182919 ,136.767 ,0.746037 ,0.955125 ,8.24244 ,0.0116556 ,110.652 ,1.19248 ,0.599797 ,10.1011 ,0.0244222 ,67.6708 ,-0.198172 ,-2.60373 ,11.8627 ,0.0809259 ,52.2292 ,0.992171 ,-0.507155 ,10.492 ,0.836004 ,-999 ,-999 ,-999 ,-999 ,-999 ,258.809 ,-1.58449 ,0.214063 ,123.843 ,5.10887e-05
50.9384 ,0.434054 ,1.60248 ,7.12532 ,0.0463057 ,50.8348 ,0.184005 ,-2.97461 ,6.20591 ,0.943745 ,47.1325 ,-2.78439 ,1.06481 ,10.9314 ,-2 ,42.2947 ,2.2851 ,2.17185 ,10.504 ,0.0928141 ,36.7252 ,-1.08337 ,1.45766 ,8.18831 ,0.082371 ,32.915 ,1.00177 ,-1.5808 ,7.47954 ,0.0147385 ,151.677 ,-0.174246 ,-0.648029 ,127.378 ,5.4855e-05
160.225 ,-0.54817 ,-1.02422 ,18.1804 ,0.0884382 ,104.076 ,2.13756 ,1.24243 ,20.6986 ,0.311523 ,90.5844 ,-2.34454 ,1.26914 ,10.8411 ,0.118405 ,48.3603 ,-1.33091 ,3.04611 ,8.81074 ,0.992683 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,92.9243 ,3.02223 ,1.49813 ,124.302 ,3.36748e-05
190.52 ,1.29053 ,1.79985 ,23.4483 ,0.968754 ,167.396 ,1.06666 ,1.2488 ,17.5573 ,0.0216994 ,100.5 ,-1.20893 ,-1.38934 ,22.2074 ,0.107122 ,53.2588 ,3.93036 ,-2.17161 ,8.55842 ,-2 ,39.2076 ,-0.545459 ,1.64305 ,7.86124 ,0.0359457 ,35.1453 ,1.67666 ,-0.463305 ,7.7026 ,0.0211354 ,40.5331 ,1.05105 ,-2.14999 ,123.449 ,5.10983e-05
486.82 ,0.287407 ,-0.74188 ,25.9242 ,0.0376639 ,234.872 ,0.183241 ,-0.32165 ,20.5121 ,0.890321 ,168.894 ,-0.891561 ,3.0426 ,18.5654 ,0.24991 ,42.8025 ,-0.265353 ,1.83142 ,8.1271 ,0.995725 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,552.706 ,2.35506 ,0.244934 ,127.768 ,6.17816e-05
123.3 ,1.70919 ,-3.07978 ,15.9964 ,0.969843 ,78.406 ,1.44593 ,0.401003 ,8.77045 ,0.190902 ,50.4835 ,1.91003 ,-1.33956 ,11.0538 ,0.961834 ,32.9994 ,2.16561 ,-1.88813 ,6.159 ,0.0481574 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,243.693 ,0.569303 ,-0.253634 ,124.806 ,5.18511e-05
119.258 ,-1.4167 ,-1.70923 ,20.5222 ,0.17225 ,96.7998 ,0.301799 ,2.28748 ,18.3573 ,0.0319988 ,50.5901 ,0.84684 ,0.289112 ,9.15653 ,0.997893 ,40.4471 ,-0.839948 ,-1.70642 ,6.83993 ,0.0302181 ,37.0927 ,0.665386 ,1.15895 ,7.61751 ,0.0209274 ,33.1155 ,0.497576 ,-1.28996 ,4.7185 ,0.244198 ,153.051 ,1.34081 ,-0.67206 ,124.048 ,6.30724e-05
117.118 ,-2.1094 ,0.34593 ,14.7549 ,0.932934 ,116.738 ,0.998118 ,1.46551 ,9.63455 ,0.0285372 ,103.132 ,1.15008 ,0.261087 ,9.70663 ,0.0270209 ,62.9626 ,0.366011 ,-2.82014 ,6.82265 ,0.32453 ,54.8172 ,-2.46697 ,-1.2403 ,7.89067 ,0.256338 ,49.3054 ,1.11554 ,-0.796883 ,8.50166 ,0.740105 ,203.984 ,-2.56248 ,-1.45351 ,122.371 ,8.62927e-05
141.003 ,-1.69781 ,-0.910769 ,17.1066 ,0.70737 ,120.539 ,-1.54907 ,-1.76032 ,16.8408 ,0.0602839 ,113.183 ,-1.31463 ,0.427743 ,16.6254 ,0.24843 ,85.4319 ,1.50766 ,1.43064 ,8.86667 ,0.0296162 ,67.8729 ,-0.200914 ,-0.122455 ,8.95567 ,0.0153533 ,50.5588 ,-2.00375 ,-2.06184 ,7.55534 ,0.0140534 ,379.563 ,2.54731 ,-0.882324 ,123.617 ,8.08237e-05
170.863 ,0.358129 ,0.614521 ,31.7711 ,0.0351601 ,132.235 ,-0.234002 ,2.37005 ,20.9178 ,0.0352127 ,88.0265 ,-2.38516 ,2.43587 ,13.2746 ,0.889078 ,66.4234 ,0.0110265 ,3.08415 ,9.41704 ,0.0296266 ,36.885 ,-0.368673 ,0.809097 ,6.82623 ,0.0212389 ,-999 ,-999 ,-999 ,-999 ,-999 ,268.339 ,-1.65345 ,-2.11786 ,127.216 ,6.43245e-05
183.973 ,-1.2171 ,-0.984256 ,27.294 ,0.326017 ,178.496 ,-0.0607353 ,-1.29845 ,15.5842 ,0.990767 ,115.703 ,0.572719 ,-1.4434 ,16.1935 ,0.00866765 ,108.072 ,-0.693028 ,2.36521 ,19.8398 ,0.680275 ,58.124 ,-0.0070384 ,-3.01692 ,10.386 ,0.998341 ,41.2305 ,2.77994 ,3.05973 ,10.4606 ,-2 ,349.636 ,1.71769 ,-0.283936 ,123.194 ,6.60309e-05
182.738 ,-0.978425 ,0.0785506 ,17.0221 ,0.0246793 ,151.188 ,2.23731 ,2.42497 ,37.8845 ,0.0328761 ,77.3255 ,-0.988464 ,2.55729 ,14.9577 ,0.016093 ,71.8307 ,-0.931222 ,-2.55254 ,14.5835 ,0.517309 ,51.411 ,-3.25033 ,0.272066 ,5.4618 ,-2 ,49.3769 ,-0.66155 ,-1.63668 ,6.30544 ,0.0198352 ,180.384 ,-1.50854 ,-2.30249 ,122.625 ,8.38418e-05
216.314 ,-0.0689953 ,2.07544 ,27.6719 ,0.832833 ,88.8896 ,0.468941 ,-1.05609 ,12.4671 ,0.969177 ,72.4983 ,0.576629 ,-2.91278 ,14.6005 ,0.0515864 ,41.6037 ,-2.53067 ,-0.267909 ,6.13699 ,0.0638972 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,140.144 ,-1.2903 ,0.0271626 ,123.642 ,5.51218e-05
152.587 ,1.92538 ,1.42069 ,13.8916 ,0.966291 ,66.8052 ,-0.661432 ,-0.287009 ,14.3638 ,0.9935 ,44.3086 ,0.901604 ,2.35884 ,7.33505 ,0.00847562 ,39.1493 ,-0.330919 ,-2.2106 ,7.06356 ,0.0214848 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,182.341 ,-1.711 ,1.23883 ,122.31 ,6.6653e-05
363.623 ,0.127161 ,1.95933 ,24.1158 ,0.736024 ,298.234 ,1.27252 ,-2.35018 ,24.4425 ,0.0402251 ,89.4748 ,1.61719 ,-2.79298 ,10.4441 ,0.0666244 ,86.6223 ,-0.257351 ,1.5487 ,11.9244 ,0.818325 ,85.1752 ,2.39548 ,-1.29832 ,15.9196 ,0.0139095 ,-999 ,-999 ,-999 ,-999 ,-999 ,334.028 ,-0.41298 ,0.627302 ,121.354 ,3.56875e-05
72.2057 ,0.751069 ,-2.85015 ,12.0421 ,0.999207 ,71.7718 ,0.801109 ,0.881722 ,17.2171 ,0.780411 ,48.0065 ,-0.541284 ,0.276359 ,6.66064 ,0.016961 ,47.3757 ,-2.39369 ,-2.20417 ,9.48639 ,0.144738 ,35.7339 ,0.840381 ,-0.385045 ,8.44679 ,0.0842196 ,-999 ,-999 ,-999 ,-999 ,-999 ,55.3886 ,0.242319 ,-1.28698 ,132.429 ,6.24889e-05
135.428 ,-0.310307 ,-2.4375 ,11.7652 ,0.0254942 ,103.507 ,0.293353 ,2.05122 ,11.9728 ,0.984913 ,83.3116 ,-0.582727 ,0.490297 ,11.8702 ,0.062131 ,79.7798 ,2.73958 ,-1.09334 ,15.5305 ,0.0353214 ,65.0852 ,1.25992 ,-2.96839 ,8.50436 ,0.017605 ,37.5313 ,1.30812 ,1.55295 ,6.84048 ,0.0591746 ,57.8067 ,0.213887 ,1.64069 ,124.823 ,7.96771e-05
87.5993 ,-3.22783 ,3.01461 ,15.4267 ,-2 ,87.3683 ,-3.02907 ,-2.06386 ,13.369 ,-2 ,86.6081 ,-1.02592 ,1.01598 ,11.5962 ,0.990422 ,70.8668 ,-4.13589 ,0.703712 ,11.1272 ,-2 ,44.2987 ,-2.97017 ,-0.10352 ,8.52588 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,112.467 ,-1.63441 ,-1.07988 ,120.277 ,7.27572e-05
