LepPt[0],LepPt[1],LepPt[2],LepPt[3],LepPhi[0],LepPhi[1],LepPhi[2],LepPhi[3],LepEta[0],LepEta[1],LepEta[2],LepEta[3],JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, ExtraLepPt1, ExtraLepPhi1, ExtraLepEta1, weight
156.596,68.5869,23.8225,17.2013,-0.850337,0.0576356,-1.09309,-0.762448,1.36595,1.4358,2.29956,1.61991,269.632,0.828983,3.07441,22.8742,0.783577,105.859,0.151287,-0.432273,14.3337,0.0288172,78.1845,1.26257,0.556936,5.05566e-05
30.8435,36.575,60.6941,16.5564,1.23456,2.28895,2.85579,2.45995,0.339875,-0.525174,0.721162,0.505727,65.4272,-0.571104,-1.69789,9.0576,0.154897,55.3017,2.59205,0.36473,9.86353,0.0464956,41.0634,2.40066,1.09997,4.58305e-05
28.0043,26.5468,16.0966,26.0294,2.15774,-0.982498,-2.59294,-1.9611,0.746797,-0.877818,-0.327345,-0.484466,149.459,-0.837074,0.283106,16.7998,0.952999,-999,-999,-999,-999,-999,57.9199,1.62849,-0.745897,4.24412e-05
27.1287,168.641,43.7388,44.7408,-1.67865,-1.40698,-1.40075,-1.16218,-0.373456,0.871887,0.165966,0.546001,79.2982,1.24049,1.74288,15.4724,0.130953,41.0158,-1.77901,0.709849,8.97437,0.023066,41.3941,2.38965,0.404474,3.83393e-05
63.2928,24.534,45.7856,23.9266,-1.31345,-0.411801,-0.0272765,-0.530254,1.61338,0.00328411,0.996616,1.27052,168.278,0.475431,2.53574,19.3253,0.205642,60.6532,-0.231707,-2.28066,10.8471,0.958659,20.2072,1.81544,-1.23228,5.25666e-05
13.6894,130.683,29.6113,45.2129,-2.9,1.12813,0.895811,1.38455,0.500152,-0.568559,-0.449467,0.0397056,69.2515,3.12871,-2.61646,12.8848,-2,63.9543,1.26768,2.92857,13.7115,0.532281,20.8649,-0.577681,1.46586,5.81472e-05
50.3688,68.8173,28.2039,40.9187,-0.809328,0.73632,-0.266979,0.238239,0.206996,0.701346,0.0990565,0.822216,124.94,0.863885,2.87519,15.9404,0.0201523,50.9493,0.753994,-1.47829,8.90878,0.99949,44.8414,-1.89756,1.93372,2.76731e-05
55.8967,61.3371,52.5847,19.7982,-1.75914,2.90253,3.1265,-2.71031,-1.55743,-1.97816,-1.6421,-1.77097,367.412,-1.79852,0.839388,45.3295,0.0277082,257.777,-1.99697,-2.28044,26.3129,0.993243,38.1174,2.86169,-1.83662,5.43671e-05
24.7705,112.788,20.8066,22.0592,3.06747,-1.44606,-1.2973,-2.82757,1.1216,0.494924,0.200189,0.458651,146.379,0.611843,1.50765,8.30637,0.778725,106.404,1.16068,-0.852398,20.9584,0.977001,20.092,2.34824,1.07081,4.85049e-05
36.5573,51.2776,14.3859,11.7761,-2.95456,-0.0370462,2.86965,0.37384,-1.37364,-1.11366,-0.804173,-0.160519,224.441,-1.35878,-1.40277,17.9936,0.601329,141.432,-0.0323351,1.37541,16.2823,0.777723,36.3776,-2.17356,-1.15873,5.38298e-05
85.3572,63.5748,9.79763,43.8032,-2.25657,2.92428,1.28975,-2.58261,-0.456305,-0.155672,-0.386969,-0.298243,131.896,-1.86811,0.0102548,11.7934,0.0274679,104.825,0.802454,1.76974,11.7938,0.948278,67.4571,-0.162582,0.224075,6.51642e-05
152.222,157.042,158.555,39.5196,1.97966,1.98701,1.97122,2.19719,-1.34836,-0.78138,-0.962738,-1.24417,303.548,0.808064,-1.23117,20.4059,0.649658,120.855,-1.66778,-0.676451,23.3292,0.0205876,35.2477,-0.616524,1.53763,4.9978e-05
56.9268,45.6536,18.1475,18.0584,2.09306,-0.201511,0.543653,1.62118,-1.80563,-1.94965,-2.44507,-1.43785,97.809,-2.68832,1.37103,13.8046,-2,76.256,0.569004,-0.545642,11.834,0.0109524,68.7795,-2.56542,-2.16809,6.86601e-05
14.7736,59.5578,18.6739,20.9946,-2.90272,-1.19736,-2.43198,-1.13464,0.706653,-1.37766,-0.407818,-0.0312371,65.4167,-1.612,-2.58742,10.1097,0.112933,37.5698,0.111037,-0.4092,5.41658,0.019062,124.846,-0.228518,-0.416631,5.93749e-05
144.635,39.9264,52.8956,30.9463,-0.799273,-1.36788,-1.56771,-1.04781,-0.16112,0.0595335,-0.640202,0.370205,74.2356,-0.482547,0.884383,14.3822,0.0118538,50.8389,1.43801,0.0154619,11.3404,0.0644408,19.4737,-2.25055,-0.276843,5.54296e-05
42.8714,58.6224,16.7115,8.23415,2.98555,0.763192,2.20989,-0.461695,1.22604,1.20728,0.612402,-0.238283,207.105,1.57753,1.16091,28.8208,0.0424181,163.963,1.96199,1.69657,13.0184,0.69736,179.068,-1.97178,0.575107,6.93375e-05
33.8877,87.3831,10.4066,21.179,-2.90868,1.29422,0.970651,1.93786,-0.337049,-0.136794,-1.20569,-0.79772,147.111,-2.7033,-2.20002,14.7985,0.350327,146.471,1.01947,1.56003,19.7722,0.612928,46.9054,1.19631,1.41116,5.51795e-05
109.271,81.2802,16.1225,9.46355,-0.488171,0.194033,0.713698,-1.3571,-0.157653,0.503553,-0.377352,0.477285,124.368,0.675465,2.62492,15.5792,0.998873,70.0301,1.16801,-1.88115,9.44767,0.99567,35.6442,3.13274,-0.326788,6.895e-05
27.791,16.0345,71.8196,8.48471,-0.193332,-2.98034,-3.1339,2.77944,-0.142687,-1.01239,-1.18918,0.200571,104.176,-0.90983,-1.36229,12.54,0.0114623,49.8525,-0.386905,-1.86526,8.0442,0.0649807,31.1083,1.723,-0.049635,4.74537e-05
19.0473,106.485,24.6738,27.5988,2.78798,-0.615909,-1.17004,0.0423183,-0.0409687,-0.0263766,-0.207688,-0.363795,109.697,1.39911,1.96454,16.9231,0.999586,76.2515,-2.41545,1.87795,13.6352,0.0951058,71.736,-1.64153,0.81135,5.08215e-05
82.4832,60.4261,27.0302,43.421,-2.39915,-1.95671,-2.79848,-2.58071,0.433678,1.39133,1.77632,0.943467,197.339,3.10133,0.437149,22.467,-2,84.1252,1.37548,1.6601,20.922,0.0393076,31.6012,1.12007,0.872818,3.37627e-05
17.5725,67.9969,37.4254,41.7386,0.477376,2.47734,3.08181,1.69419,-1.1762,-0.310785,-0.0169911,-0.386758,130.708,0.169695,-1.16713,27.9336,0.615618,108.064,-1.8002,-1.59892,12.1268,0.0210359,32.0508,2.9034,0.908646,6.15645e-05
49.216,162.775,58.8075,15.8575,-0.890024,0.0597992,-0.0333425,0.261306,1.31726,0.841198,1.36423,1.75348,105.299,1.88566,-0.247826,13.2054,0.878219,-999,-999,-999,-999,-999,65.6569,2.51958,0.771622,5.28834e-05
28.13,37.4532,31.1763,16.2248,1.60861,-1.76296,-0.286239,-0.79251,0.427143,0.871071,0.611489,1.59394,133.752,0.556392,-2.60326,23.0584,0.860962,132.529,-0.682541,1.67147,18.5532,0.0119403,44.8642,0.359022,-0.126379,2.21569e-05
43.3096,28.3995,38.8946,32.1925,-2.62145,-1.87415,-1.40063,-2.10268,0.103353,-1.32443,-0.351858,0.285963,90.4508,0.275965,1.95555,10.4065,0.192338,71.5564,1.28352,-2.83526,12.1663,0.995148,47.2314,-0.211773,-1.16381,5.68162e-05
48.8689,52.0855,25.9621,24.5716,-0.809137,1.33678,0.84028,0.0236088,0.277278,0.0518732,-0.364884,0.568967,216.317,-0.694307,2.95292,21.1923,0.0274049,116.131,-0.745946,2.42428,14.5042,0.0185669,165.514,-0.60325,-0.00156632,4.57889e-05
41.1692,16.3204,54.3045,9.59952,0.931819,-0.0977331,1.5869,-1.56934,-0.216474,1.57916,0.501507,-0.935623,148.203,1.98293,-2.85233,21.9556,0.724212,122.516,2.17597,-1.19977,21.4557,0.0379307,13.2248,-3.04781,-0.184421,7.27073e-05
48.8326,41.0502,21.5904,7.12789,-1.17577,2.86908,0.141931,2.71466,-0.00866686,-0.0367349,0.0227631,0.595429,96.8644,0.639317,-2.10293,17.7312,0.661068,71.4113,0.717887,1.6283,9.85309,0.916789,39.3677,-0.521228,0.637345,2.65331e-05
67.2076,50.956,23.5908,34.9677,3.11384,1.71858,2.55196,-2.75106,-0.93746,-0.501487,-0.821039,-0.581968,186.237,0.283184,-1.86223,24.8469,0.859811,105.947,0.297533,1.07514,12.2951,0.999546,15.3443,2.39229,1.29935,5.26797e-05
25.2568,30.1747,5.36649,28.7871,1.34708,-1.15957,-0.277235,0.6292,-1.40589,0.73324,0.108577,-0.898984,372.334,1.23728,3.1289,33.3505,0.0625017,140.687,-0.578597,-0.0280064,12.2365,0.119073,34.7597,-2.62791,1.14037,6.76337e-05
23.4338,146.809,89.0638,13.958,2.74709,1.21935,1.13613,1.16145,0.226802,0.06255,-0.241809,-0.707563,141.055,-0.238909,-1.69712,11.8244,0.927954,34.1811,0.956664,0.684095,4.8043,0.582312,11.8142,3.02915,-1.30861,5.71189e-05
63.6289,7.04398,35.8792,6.67007,0.89477,2.75715,1.77986,2.77734,-0.756905,2.06973,-0.11612,-0.820185,96.4179,-2.64846,-3.11642,8.16566,-2,78.32,-0.0324466,-0.035074,11.6949,0.996983,90.027,-0.786773,0.241806,6.02969e-05
71.8881,38.5924,20.9797,15.6474,-2.92602,-1.59549,-2.52825,-0.975907,0.0973535,-0.958944,0.313558,-0.676716,149.691,-1.12347,1.75699,22.7768,0.950007,115.273,0.165771,-1.25631,13.3736,0.0193579,22.5207,-1.78255,-0.219381,5.03134e-05
18.9075,53.488,32.4898,29.1286,1.64493,-2.457,-1.82889,2.19353,1.24756,1.05006,1.15704,1.07253,108.722,1.27132,0.389699,15.0716,0.030706,103.127,0.668711,-3.14138,8.55239,0.950321,51.8922,-2.51551,0.888594,6.25472e-05
78.0233,19.2932,8.33627,80.5105,0.796543,2.16097,-1.2507,1.22094,0.16136,1.07393,0.616549,-0.244759,155.132,1.05459,-2.50902,26.2308,0.428894,31.4628,-0.842153,-2.63046,6.7074,0.0186025,69.2973,-1.58416,0.694156,3.04242e-05
25.24,57.2179,25.4631,9.89156,2.58151,0.279347,0.371617,-2.25509,0.457514,-0.952899,-0.843805,0.0104559,127.983,-1.77348,1.72375,16.1709,0.0545168,40.0425,0.498435,0.00440756,8.41206,0.997167,38.2952,-1.99639,0.221683,7.04851e-05
32.0844,56.3917,89.7103,18.623,0.140385,1.16519,0.750277,0.162801,-0.632171,0.527105,0.0397376,-0.921352,154.861,1.52115,-1.12357,12.1765,0.0901025,124.193,0.971133,-1.95749,12.1574,0.994771,108.95,1.86172,-0.169652,6.29606e-05
58.547,37.9652,31.3626,6.12837,-3.08973,-1.68798,-2.55297,-2.88966,0.540406,-0.813005,1.11264,-1.1658,211.509,-0.308179,-0.491081,19.4958,0.344491,163.656,0.436093,2.18271,23.0675,0.829144,41.9756,2.3518,0.854491,4.66913e-05
20.5799,120.416,14.9673,7.92924,-0.68903,-0.269758,1.33696,-0.758752,-0.00627593,1.5831,1.62761,2.03049,268.026,0.214487,2.56178,22.8728,0.107364,38.3253,0.643276,-1.89462,8.61316,0.995918,95.8457,-1.06542,0.574879,5.82135e-05
190.611,11.4333,10.4373,33.1751,1.17185,-0.346269,2.85578,0.725593,0.709756,-0.552234,0.433942,0.920341,125.784,-0.646138,-1.83411,17.736,0.992102,85.2045,0.120371,-2.83812,10.5486,0.0158199,21.6412,1.63128,0.88782,4.04099e-05
130.009,13.5553,28.6577,10.4319,1.74424,-1.6182,2.08306,1.47223,1.11694,0.377994,2.00212,0.753328,105.159,1.98349,-1.89773,16.1665,0.414377,48.8787,0.639164,-0.902828,9.92022,0.449693,26.2096,-1.76474,-0.362612,5.83595e-05
44.3716,64.2201,55.3835,21.2702,-1.6114,-2.34208,-1.30064,-1.15166,-0.727018,0.409379,0.0683958,-0.579819,70.0412,-0.31204,1.16574,10.7751,0.994057,58.2977,-0.938995,0.160647,8.66506,0.116734,35.0115,1.90416,0.795252,6.94848e-05
73.0555,37.9121,11.7079,20.2209,-2.62471,-1.55526,2.57294,-2.70587,-0.81114,-1.42463,0.571157,-0.694561,147.377,-0.505401,-2.02673,17.997,0.77733,110.485,0.710403,1.35504,14.5931,0.816229,29.3641,-0.714826,0.184337,9.32932e-06
261.706,40.879,53.9274,113.887,2.62943,2.50009,2.39852,2.42933,0.350318,-0.498928,0.386829,0.216228,401.518,-0.525181,-0.785764,25.0957,0.436124,187.131,-0.929145,-0.759681,13.0011,0.0593856,77.11,2.82473,-0.114187,6.9226e-05
34.9052,43.4674,9.91553,17.5604,-2.78937,1.55077,-1.78332,-2.84921,1.67332,0.574463,1.64318,-0.0929649,155.885,0.509339,-3.06722,27.8409,0.957029,123.007,-1.51012,-0.163387,20.5802,0.129916,46.985,-2.007,0.427416,3.58078e-05
86.4253,28.2609,42.9111,20.0133,0.40713,-1.42381,0.481606,-0.0757781,0.622359,1.66862,0.616889,1.03235,72.6888,1.05439,-0.920668,11.7076,0.828371,67.1612,0.148312,3.06201,9.13773,0.394551,71.2744,1.21414,1.46526,5.42128e-05
24.9469,55.5986,55.6048,19.2596,1.4547,-0.302689,0.409726,1.4868,1.00556,-0.00653113,0.060056,0.244029,78.8249,-0.87571,1.90267,10.7913,0.998545,34.3048,-2.16766,-1.42206,5.92462,0.152427,71.8692,-1.18221,-0.122117,5.2226e-05
42.7343,50.323,19.3444,30.3709,-0.802879,-2.01935,-0.937554,-0.388984,-0.890185,-1.87423,-2.31709,-1.70807,160.906,0.281549,0.76205,14.9117,0.999085,145.533,-1.33205,3.07464,34.5287,0.117035,28.7261,1.45419,0.924682,3.73183e-05
57.1685,22.1943,16.0819,39.8763,-1.31412,1.67007,0.436749,-1.60217,0.33597,1.822,1.28062,1.05685,86.2371,-0.964957,1.54292,12.5923,0.388847,54.0272,-0.159941,-2.22422,7.40522,0.974978,20.5683,-0.207497,0.916658,5.31252e-05
16.8552,42.2116,5.81819,19.6863,2.88556,0.431127,-2.0628,0.344821,-1.16274,1.26623,-0.685806,0.86827,83.1259,-0.055964,-2.76638,9.57364,0.852504,76.6473,-0.797587,-0.315095,8.41223,0.0128872,13.0213,3.01417,-0.468239,5.62186e-05
11.5701,54.7323,16.9972,15.5219,-0.682598,-0.431767,-1.05246,0.0520807,1.87904,-0.776601,-0.579226,0.767403,110.99,0.350407,0.132111,13.2621,0.125471,100.734,0.658792,0.820701,10.532,0.01856,101.473,-3.03607,0.228047,3.56519e-05
50.6414,56.9698,7.12933,60.7152,-2.96233,-1.44812,-1.1346,-2.27743,-0.953343,-0.646108,-1.53082,-1.02558,218.838,0.451113,0.104498,19.5944,0.0271121,206.909,0.212462,0.909387,28.5846,0.927489,17.4062,-1.33638,-0.565341,4.11737e-05
57.8905,187.431,45.9154,22.1422,2.97667,3.06319,2.80118,-2.66935,-0.414701,-1.2913,-1.38494,-1.05711,235.543,-0.435373,-0.36693,34.9484,0.562997,191.569,-1.17625,-0.483415,16.6184,0.0678209,31.5175,2.53034,-2.18636,5.27781e-05
65.9314,30.0051,12.6956,14.8699,2.45111,-2.85438,2.63836,-2.42465,-0.336832,-0.490053,0.326978,0.0728997,159.594,-1.27814,-1.14107,31.2112,0.115128,126.547,-1.95373,1.641,14.2192,0.288152,44.2323,2.41186,-0.444232,6.21514e-05
67.5495,143.589,89.4028,33.962,0.568928,1.46602,1.32477,1.38148,-0.0771395,-0.328607,-0.185666,-0.735766,149.402,-0.842836,-1.92478,15.1422,0.168017,114.768,-0.372446,-2.41076,14.2736,0.00924197,86.2122,-0.910748,-0.550624,8.17804e-06
14.3401,67.8224,19.0634,9.87342,-2.8479,-0.46821,-0.823406,0.633972,0.542249,-1.38815,-0.29494,0.324104,145.28,0.297787,2.46899,9.54303,0.993093,118.136,-2.33238,-0.75185,11.9051,0.0203585,7.44271,-0.941197,-0.0986787,7.19394e-05
66.2273,69.0342,15.5168,21.5098,2.30579,-2.64288,-2.58241,2.36593,0.925738,1.31276,0.423794,0.277926,123.986,1.03162,2.72027,12.246,0.525013,92.4087,2.0158,-0.182108,15.03,0.381414,34.4715,-0.86891,1.61272,5.01415e-05
55.9276,60.7,11.5309,28.3367,-0.948571,-0.299338,-2.28799,-2.10979,1.75085,0.852623,2.00106,1.0485,158.587,1.10316,2.31532,20.0663,0.99048,134.946,0.0478159,-0.26965,23.5778,0.0225609,47.6436,3.07322,1.30346,5.14255e-05
99.1131,280.826,138.009,32.201,-0.211396,0.0751961,0.0434294,0.289989,-1.30115,-1.10737,-1.01326,-1.79745,525.384,-0.791611,2.98295,102.267,0.7884,96.8366,-3.40337,-1.45101,17.9268,-2,68.1055,0.5721,0.309699,3.87385e-05
100.023,34.0926,25.7083,25.9681,1.00935,2.39669,1.10663,0.884567,0.871547,0.0170572,-0.103046,0.849471,141.723,1.17967,-1.8183,23.9811,0.0355782,120.484,1.72813,-0.539537,21.9812,0.0464348,21.8836,1.91798,1.55074,5.8193e-05
57.6287,39.2046,15.6257,12.5061,0.705236,-1.83681,1.143,1.29628,1.34028,0.704855,0.541843,1.95123,92.9574,1.39684,3.08488,14.2486,0.575671,42.728,-1.34444,-2.14123,9.15716,0.0778627,50.5721,-0.59748,0.60046,6.03466e-05
43.6898,20.838,10.9041,11.9798,0.0933496,1.38122,-0.508157,0.102659,1.79472,-0.435166,1.44637,-0.555674,71.477,0.37177,-0.328065,15.3393,0.953363,48.1451,-0.5915,1.81171,8.55085,0.0183535,132.218,2.86388,0.347647,7.49412e-05
42.9635,57.4044,28.0539,22.5368,1.01291,-3.0997,1.37569,2.10499,0.235305,0.84563,0.740479,0.507981,117.814,0.353861,2.95459,13.2786,0.398758,111.107,-1.56917,3.14097,16.1085,0.640128,51.3537,0.723179,0.429427,4.88163e-05
49.2125,52.3344,30.2918,14.5137,2.43905,-2.05293,2.78212,-2.65403,1.40181,0.568829,0.586832,0.100705,160.76,0.12526,-1.66063,31.9053,0.0243377,119.059,0.603143,0.388037,13.8752,0.514073,150.233,1.18047,0.0656892,6.77596e-05
93.3186,41.7441,22.2585,31.7481,1.5547,-3.10689,1.36284,2.45046,-0.216468,-0.521479,-0.459513,-0.710188,124.79,-0.0428545,-1.45812,16.74,0.957414,44.4634,0.476495,2.94209,7.464,0.893721,47.9058,0.18544,1.47241,4.34362e-05
52.8934,89.2406,10.8958,32.3342,1.63095,0.207014,2.4433,0.688668,-1.73628,-1.61196,-2.08521,-1.64242,96.5295,-0.308649,-2.28818,7.7971,0.977734,30.8524,-0.0589149,1.61037,5.91329,0.0697167,16.0498,-1.68436,0.637591,4.46537e-05
56.3047,29.2535,30.311,27.0073,-1.71096,1.90199,-2.22314,-1.2506,-0.494412,-1.19555,-1.34833,-0.902161,134.723,-1.16124,0.060089,19.6097,0.0539611,93.3765,-2.60708,1.74513,15.5854,0.281457,18.203,-2.1968,-0.940128,1.97562e-05
6.0658,45.7992,14.9387,13.0651,2.35508,-1.67725,-0.714365,0.613753,-1.52786,0.119936,1.60074,1.70828,70.3173,0.686014,1.1118,10.9986,0.0606853,68.3366,0.297043,0.43289,11.7183,0.882403,84.5304,-0.662713,0.957171,5.52283e-05
58.4607,65.6377,5.9393,43.9816,-0.593788,0.767746,-0.858892,0.285429,-1.34976,-0.718282,0.431402,-0.726029,98.6174,-1.44609,-1.43894,12.0894,0.157779,86.7331,1.7867,-2.11242,15.1012,0.0256641,11.0599,2.27519,-0.449966,4.69342e-05
44.1074,41.3455,17.3534,15.805,-1.59282,2.64984,2.20071,-2.2723,1.56039,0.383954,1.30636,0.204676,43.5103,1.17704,-2.44312,7.76074,0.994604,41.7169,-1.0822,-0.967289,7.80137,0.144279,47.3131,-3.13069,-0.24814,3.04021e-05
84.0072,16.1614,35.5915,20.5781,-0.891844,2.14133,-1.18886,-2.22179,0.176841,-0.720358,0.0977798,-0.707379,67.9636,2.16993,1.02752,11.0967,0.934616,-999,-999,-999,-999,-999,93.0789,2.05062,2.05851,5.30303e-05
71.6049,34.1659,11.8111,15.4217,0.568461,-1.07822,0.443276,-1.05347,-1.45538,-0.612592,-1.19662,-0.200534,228.064,1.40314,2.98615,28.7357,0.0775486,210.123,1.33436,-2.79924,14.4594,0.997857,30.6802,-1.91636,-0.734374,5.39965e-05
68.6505,34.537,10.8329,40.5439,3.06666,1.08794,-3.09659,2.69619,-0.826564,-1.3861,-0.574845,-1.41164,296.764,-0.369877,0.616894,19.868,0.85233,182.507,-0.736422,-2.11294,20.6886,0.434499,227.456,-2.69992,-0.710587,1.9001e-05
98.3566,43.8833,17.6204,64.1482,2.54621,1.42196,2.20082,3.01221,-1.62114,-1.67011,-1.91932,-1.6173,99.2738,-1.07173,0.0545732,13.7997,0.989757,94.9465,0.564151,-0.0501961,14.2881,0.023622,110.244,2.7902,-0.503025,5.24676e-05
60.7329,17.9534,23.2203,22.6086,-3.12422,-2.28734,2.51035,-1.5864,0.0754761,2.0363,1.11048,0.882096,219.042,2.45621,1.8158,22.3592,0.0254209,96.2142,-0.0686772,-1.35573,15.0752,0.996333,41.1307,-1.68348,0.419488,5.40718e-05
38.1934,54.6728,16.2018,14.4964,1.80902,-0.993518,2.75182,0.3911,0.449928,0.149145,-0.0838988,0.597801,127.204,0.163811,-1.82104,11.7563,0.998988,36.5967,0.806564,-3.12937,6.79851,0.0294137,68.2154,1.14488,0.0420891,5.6037e-05
177.551,62.2657,53.0209,19.1718,-1.07128,-0.254707,-0.500586,-0.0922677,0.535536,0.189168,0.500846,0.739688,182.266,-1.03918,2.87154,21.904,0.80925,107.6,-0.918605,2.16691,19.3908,0.160534,90.3007,1.72063,-0.0585406,7.42314e-05
94.1217,96.6617,33.3174,91.1458,2.89579,-2.47791,-2.53939,-2.93175,1.26855,1.39843,1.31774,1.05622,168.153,0.688141,0.898375,15.1924,0.274608,163.333,0.130399,1.45598,17.6061,0.632465,32.9738,-0.888135,0.686808,5.47101e-05
35.3922,36.9286,7.84504,36.9935,-0.0121378,1.90613,-2.7432,0.0494134,-1.44905,0.0802572,0.383374,-0.821007,111.474,-0.714612,-3.06165,9.8817,0.99073,68.1187,-0.490259,-0.661783,7.9421,0.67755,31.3551,-0.865644,-1.14453,6.97028e-05
32.3252,54.1413,18.7219,10.0754,-1.47021,1.0694,2.01807,2.98362,0.731793,1.74826,1.20373,2.01984,145.259,0.767289,-2.05795,15.5679,0.99927,114.869,0.702543,-2.9361,20.6402,0.240611,152.007,0.636205,0.763507,6.22136e-05
41.0974,263.959,26.5337,29.2214,2.57916,3.04784,2.29945,-2.74009,1.33605,0.747666,0.781741,0.994194,45.0197,0.240126,0.0268608,11.5211,0.992546,-999,-999,-999,-999,-999,32.7889,-0.608587,1.81133,5.3708e-05
71.7481,15.9362,8.07083,17.3799,-1.25395,2.13125,0.650073,-1.76866,0.852746,-0.738256,-0.8017,0.843214,138.595,0.377151,-0.362183,17.428,0.0478059,81.645,-1.89596,2.91391,8.40889,0.0175557,87.9439,2.20253,1.35624,4.67225e-05
139.431,99.1497,9.55992,73.779,1.89145,1.66032,1.10742,2.07838,-0.404596,0.30713,-1.26139,0.0786756,456.85,-1.03998,-1.71475,75.513,0.0386964,113.572,-0.407781,0.57937,13.9218,0.915121,14.2703,1.73824,0.495138,5.6333e-05
23.5409,33.7216,16.7844,41.2972,-0.586408,1.28423,-2.59116,-1.3501,0.08163,0.578692,0.185081,0.335783,95.3841,0.206187,0.947523,15.1401,0.0176771,52.162,-0.0701405,-1.59286,5.69804,0.844231,71.6889,-2.81116,0.981591,5.62797e-05
109.724,73.313,25.6331,50.974,-0.654399,-1.66913,-0.832473,-1.57543,-1.47239,-1.35033,-1.61866,-1.57872,132.821,-1.47876,1.22771,17.6445,0.746867,75.2275,-0.887079,-2.96743,12.591,0.0526538,119.184,2.11355,-1.35301,6.90337e-05
75.8054,105.773,10.8676,54.0286,2.13248,1.8825,0.740407,1.65152,0.397986,-0.459122,0.140812,0.386635,331.241,0.622708,-2.6277,25.9162,0.659099,101.917,-3.4621,-0.0823248,13.7964,-2,104.36,-3.04673,0.697596,6.97703e-05
44.6132,20.8003,19.1665,19.283,3.0088,1.63176,-0.00710552,1.53338,1.57775,-0.0930944,0.505677,1.73573,140.48,1.98467,-0.941687,13.1348,0.0647661,93.6456,0.495058,2.86497,11.9851,0.998601,88.1162,1.31899,-0.215558,1.09984e-05
89.7624,12.4676,19.9658,17.7393,-0.0067445,1.81054,0.711728,-0.575628,-0.143736,1.75727,-0.247141,0.965017,179.62,-0.242823,-1.94443,12.5827,0.995251,87.1671,-0.0982484,-0.940298,11.9255,0.034456,53.2875,-3.10555,2.02228,5.09636e-05
58.6412,27.6476,6.38959,25.9971,2.43382,-0.791539,-1.58241,-2.80648,0.120262,-0.44918,0.789055,0.998744,111.722,0.124704,0.368045,14.4232,0.058567,60.7972,0.193026,-2.40573,14.3177,0.979758,51.667,1.64182,1.15075,3.01745e-05
149.184,12.3667,34.3065,11.7267,0.240193,2.53967,-0.372628,0.38171,0.155377,1.20312,0.8059,0.766035,79.6928,-0.673916,0.841298,10.8352,0.500277,57.4664,-1.55532,1.25739,7.37261,0.0576154,17.2903,-0.208511,-0.266922,4.93988e-05
49.7232,40.6062,10.1698,11.4989,1.31996,-0.818257,-1.66296,2.57684,-0.31819,0.697378,-0.68021,0.871471,109.076,0.55594,-1.37332,13.7941,0.785547,63.3101,-0.0227343,-1.45003,9.80899,0.0141665,149.188,1.35132,-0.474439,5.34537e-05
31.6151,76.3734,15.6861,12.4968,2.63724,-2.11825,-2.06287,-2.75117,0.965117,-0.171131,0.277204,1.77014,107.142,-0.598276,1.65753,23.0783,0.719175,63.6602,1.16473,-1.99447,9.53829,0.687583,62.3594,2.94805,-1.04605,5.81309e-05
16.0831,52.3558,13.2005,11.885,2.67169,-0.271009,-0.72786,2.33893,1.19329,-0.627598,-1.38819,0.239395,125.43,-0.102439,1.59574,14.2754,0.96861,57.7617,-0.0311013,-2.53948,13.0871,0.0300023,34.497,-0.734343,0.361532,5.68561e-05
105.143,26.773,36.2372,13.5007,-0.145821,-0.604516,-0.287261,1.04054,-0.100998,-1.39187,-0.961299,0.388933,63.4273,1.10286,-2.45966,9.47952,0.0102664,59.4922,-0.675624,2.52214,9.46191,0.825662,36.0638,-0.066911,-1.68833,6.86876e-05
40.0056,135.395,26.1977,34.8699,1.92302,2.6211,1.90458,2.47263,-1.16471,-0.192805,-0.564603,-1.07328,65.1728,-0.990459,-0.616208,9.51545,0.533623,-999,-999,-999,-999,-999,88.2649,-0.30729,-0.0791264,5.4594e-05
57.1946,37.6538,29.9813,53.8875,-2.72106,-2.90674,-1.87531,-2.57982,-0.0782774,1.55744,0.832336,0.704434,118.15,-1.30721,-1.43967,17.4896,0.0262138,85.1942,-0.315617,2.47944,12.4425,0.631262,167.283,0.683798,-0.98664,3.92282e-05
150.346,176.954,26.8679,62.2942,-1.65929,-1.93379,-2.38553,-2.03567,1.61384,1.13712,1.69346,1.42389,244.148,1.55213,2.04894,19.6533,0.0356984,124.035,1.6352,0.0528986,15.6555,0.0240313,146.062,0.585869,1.88842,4.40873e-05
39.0581,38.0528,22.9279,7.83304,2.28184,1.03979,3.01928,-0.931322,-0.881416,-0.420844,0.721638,-0.440591,103.508,-0.57218,2.5491,14.5188,0.794978,44.1079,-2.60423,-0.504894,12.1136,0.119933,155.344,-1.45436,0.685846,3.89243e-05
36.8147,92.8236,11.942,12.6604,-2.94295,2.71179,2.3545,-2.43806,0.51728,1.77511,2.05571,0.210072,133.06,0.360628,0.899808,13.7202,0.997694,37.3217,1.29821,-2.17379,7.6377,0.98707,14.154,-1.2133,1.51371,5.29415e-05
58.6322,35.623,12.7825,17.6229,1.2359,-2.05645,-1.94269,0.70844,-0.558819,-0.192608,-0.463091,-0.0576455,230.107,-1.48431,-1.16383,19.7593,0.0156528,133.139,0.414569,1.69774,14.3217,0.659194,20.8551,0.0244257,1.05538,2.73998e-05
