JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, ZZPt, ZZPhi, ZZEta, ZZMass, weight
222.412,1.04895,-1.43777,19.1249,0.998274,160.934,0.487335,2.45777,17.0771,0.00794935,154.511,1.42697,1.80631,25.3792,0.0427472,142.847,1.39528,-0.95455,16.2821,0.0140098,148.025,-0.247644,1.57776,124.607,6.47103e-05
150.385,-1.48099,0.0754482,17.2809,0.776099,137.811,-1.49186,-1.68874,15.97,0.400433,124.783,-0.836045,-2.70026,18.2261,0.850921,37.3709,-0.306756,0.363663,5.68754,0.0138182,154.874,2.28812,-1.36237,121.292,6.44245e-05
92.4261,-1.57303,-1.74112,13.6325,0.952202,57.7572,2.72223,1.362,9.03854,0.146969,51.3679,0.849358,1.56413,9.71069,0.396341,47.7539,2.05898,1.31923,8.91068,0.0885813,46.9208,-2.29931,1.97948,122.398,6.33427e-05
78.1971,1.76479,-2.69561,12.0482,0.952162,53.1065,1.80978,0.685361,11.1338,0.0844849,34.0306,-3.77149,-0.255583,6.83314,-2,33.9577,2.36502,2.65268,5.48651,0.0602013,81.7807,0.0117395,0.708692,137.194,5.47299e-05
158.619,0.385088,2.77017,22.2577,0.014015,91.603,1.63123,-1.03791,12.6765,0.172148,52.6275,-0.12505,-2.96071,10.3513,0.172056,49.3142,0.0948434,0.467193,7.61749,0.992727,88.625,-0.427091,-1.22114,124.328,5.80789e-05
131.646,0.0378223,1.34983,16.7731,0.027369,46.2582,0.231451,2.09983,7.55634,0.965995,43.9866,-0.712042,-1.19552,7.63548,0.0446559,31.3531,-0.956766,2.2818,5.42272,0.0122827,183.8,-1.76838,0.369848,126.699,4.06223e-05
128.284,0.4743,-0.423169,16.7971,0.971203,93.6042,0.352768,2.95705,10.4187,0.0417903,77.932,-0.465428,2.86943,12.5343,0.0318102,51.9192,-1.49662,2.78237,9.63318,0.04137,116.711,-0.306423,-0.173034,126.157,3.34123e-05
76.2887,-0.0778295,-1.53448,10.2648,0.997456,57.0027,-0.878002,2.18064,12.0481,0.300919,36.9178,1.32232,0.307561,5.75553,0.781649,35.2256,1.06113,2.23416,6.27056,0.0381494,26.5707,2.31581,0.601231,124.331,5.39873e-05
88.394,-0.742974,1.38681,8.00982,0.0908377,54.221,-0.815746,2.66642,10.6034,0.0147901,42.48,-2.96924,-0.755087,9.68741,0.120328,37.2252,-0.942396,-0.216077,8.40269,0.997849,86.3016,-1.92909,-0.631192,119.651,4.52511e-05
98.1132,0.147361,0.590039,13.3372,0.032356,75.4815,0.28879,-1.27462,8.52012,0.924475,61.0985,0.852432,3.07773,10.6903,0.924756,34.1996,1.46328,2.02101,6.85385,0.0513235,19.1394,-1.82815,-0.36996,119.75,5.80085e-05
294.696,-0.792654,2.90889,24.5387,0.0614265,108.764,-1.6963,-2.83102,15.2154,0.998492,79.4922,-0.816791,-2.8306,10.5324,0.05825,43.2383,2.21665,-1.26755,7.03682,0.0085514,343.536,0.105422,1.76601,126.278,5.20281e-05
120.532,-0.699687,-2.92502,19.1549,0.043893,72.3717,0.10052,1.26501,7.45376,0.0185745,58.7026,0.261378,2.84896,9.28346,0.0171175,57.0167,0.0708961,-0.738679,5.04593,0.101299,120.479,1.17848,1.38448,136.164,5.27431e-05
92.9926,1.7454,1.83084,7.55243,0.251442,89.934,-2.27465,-1.84416,20.5133,0.195947,67.7487,0.347745,1.15802,6.92451,0.999282,49.4115,0.332635,-1.97466,6.56053,0.0185433,33.2044,0.383054,1.51435,120.723,6.96717e-05
117.814,-1.98973,1.86841,27.1694,0.0267105,64.3964,-1.67929,-2.38409,9.15851,0.935932,63.8937,-1.61702,-0.179375,10.2176,0.997864,41.7393,-1.55341,-2.85446,5.23273,0.192403,62.7949,-0.28567,-2.07273,119.531,4.9087e-05
88.1362,1.27262,1.08126,17.5332,0.0282032,74.4209,1.32532,-2.13086,12.302,0.0212055,49.5888,0.861246,-2.51109,9.31566,0.0877785,46.3816,0.91301,2.39496,9.27287,0.936859,38.1658,0.683921,-1.31737,124.832,6.16235e-05
147.118,0.258475,-2.71984,18.4766,0.0231864,96.5836,-0.669519,1.71025,9.87134,0.0242178,67.8841,-0.172967,0.934687,7.20981,0.0258841,55.9638,0.103767,-1.09467,8.61639,0.996313,66.3988,-1.23375,0.205537,121.45,2.67395e-05
179.456,0.506157,-2.29741,16.9695,0.725287,75.8093,-1.42102,0.714542,7.82596,0.988306,68.3184,-0.654536,0.632028,7.90225,0.0366731,58.5366,-0.467742,-0.279943,7.21877,0.0120749,82.3458,1.86709,-0.285054,122.185,6.34951e-05
69.3885,1.33403,-1.67487,11.2621,0.975308,66.6703,-1.26561,2.09158,11.6194,0.0144325,58.8504,-0.85831,-2.21592,8.32949,0.0323996,48.2237,-1.68788,0.817135,7.56843,0.0296532,61.0884,0.602834,1.04267,122.971,5.45436e-05
117.546,-2.59672,1.45541,12.1599,0.263808,100.248,0.0694915,2.51951,11.0816,0.998203,88.6475,0.782364,-1.51115,13.1147,0.0289306,73.6988,-0.411127,1.99273,12.5465,0.0298895,231.804,-0.525219,0.0212829,127.133,3.71386e-05
101.511,-0.32172,-1.96372,12.2026,0.0308922,70.0119,-1.43621,-2.90001,11.6174,0.55636,68.2826,-0.853011,-1.18157,10.9027,0.0130028,49.5114,0.651506,-2.28873,5.34047,0.0122062,176.843,0.827907,-1.20294,125.541,5.60953e-05
155.049,-1.07117,-1.30958,19.0689,0.999441,117.202,-1.30895,-2.26194,19.7211,0.586299,103.2,-0.434856,1.99943,11.9551,0.975596,61.2312,0.345953,-1.98462,11.4129,0.0151524,229.84,1.39996,-0.0964957,123.034,7.0663e-05
106.81,-0.517985,1.87472,10.5596,0.0299999,103.504,1.49884,-0.982426,12.5094,0.998116,46.138,0.481211,-2.90973,9.37311,0.992508,39.2559,-1.21525,2.38649,6.73505,0.0219581,27.8246,-0.0109817,1.51887,125.863,6.54395e-05
104.989,-0.265965,-2.70658,24.0188,0.60159,103.018,1.05995,0.858696,12.8396,0.974182,49.896,-0.72431,-0.404403,7.99287,0.0548353,42.164,0.857413,-0.153878,5.77238,0.0280496,20.8261,-1.33761,-0.222011,123.723,5.68097e-05
131.32,-0.0279114,2.97824,18.6535,0.0125212,60.0238,-0.371334,-0.481705,8.77655,0.0253118,53.6926,-0.280303,1.90457,10.542,0.997534,30.4032,-1.64723,0.618068,4.57785,0.352184,99.72,-1.30449,0.111628,134.574,6.39916e-05
151.871,-0.439699,1.92928,19.0344,0.997099,104.381,-0.947988,-1.05607,21.4171,0.983549,76.6326,0.290797,-1.56983,8.11611,0.02123,66.0235,-0.651375,3.0509,10.2946,0.0107129,260.171,-0.581321,0.835216,124.43,5.4055e-05
287.92,-0.465636,0.717331,21.615,0.0208132,213.08,1.22936,-2.32981,42.9738,0.948922,53.3283,1.39591,-2.81869,9.33038,0.150403,46.3156,-1.92576,-2.56146,9.72841,0.0456778,49.3257,-0.423347,-1.69594,122.81,4.45129e-05
141.223,-1.17603,2.71116,25.7378,0.164972,115.275,-0.448203,1.72844,15.3431,0.431488,93.4443,1.67995,-0.410048,12.2813,0.0252636,52.9577,2.46334,-0.281629,10.5508,0.0379437,76.0163,-2.03532,1.66951,126.954,5.44279e-05
237.674,0.441788,1.13055,29.9944,0.779341,131.755,1.55769,-2.00448,18.2835,0.060923,100.683,3.09602,-0.0463936,17.4663,-2,54.1522,-0.183049,1.84591,11.9682,0.0673342,91.2797,-1.14943,0.243942,123.954,3.27813e-06
122.997,-0.583606,-2.6779,25.0206,0.118395,94.2704,0.0963164,-1.22938,15.2938,0.997119,86.9956,-1.23055,1.81363,14.5543,0.0418282,63.3673,-0.655795,-0.34117,9.21144,0.0202809,64.1297,2.32062,1.77707,115.19,5.33472e-05
162.057,0.767057,3.06549,21.2822,0.0374504,158.922,0.605166,0.546873,15.1976,0.998648,154.074,0.30998,-3.0108,19.2266,0.0220366,136.125,0.288821,-0.104783,15.8025,0.150431,39.4555,-0.579171,1.62064,119.54,3.09195e-05
227.192,-0.378887,-2.79047,21.4027,0.605861,198.169,-1.13236,0.14733,19.6055,0.0274829,103.354,-1.73636,-0.233593,13.3974,-2,77.0314,-1.28328,0.829419,7.70975,0.0263044,73.8133,-3.04949,-0.233676,122.872,5.51026e-05
106.968,-2.05603,-3.09447,16.0913,0.449253,81.9018,0.467377,1.92761,10.5865,0.155285,60.3625,0.778169,-0.183555,9.26362,0.993956,57.0731,2.28459,0.263092,9.3973,0.0319281,146.24,-1.27298,-1.12636,137.229,5.8928e-05
129.179,-1.82849,-0.210248,20.3098,0.291973,69.9779,-0.845052,-0.766838,7.31553,0.968668,69.7666,1.49445,-2.53715,7.4078,0.998011,52.2429,0.756334,-2.19146,9.24665,0.222092,212.388,2.05443,0.974244,121.956,5.53897e-05
272.474,2.62446,-0.496681,24.625,0.314677,176.401,-0.378574,2.3085,30.3205,0.891051,125.135,2.5849,0.160207,23.5807,0.257349,96.4178,0.0259432,-2.46182,13.4448,0.0247689,140.908,2.57412,0.198509,123.414,4.25983e-05
148.358,-0.609639,-2.8913,16.7513,0.0491031,111.099,-0.874737,-2.23899,12.9092,0.0594708,86.2381,-0.0113202,-2.02703,12.7667,0.999174,34.7485,-0.0747328,0.0904731,6.18258,0.993857,127.771,1.87262,0.60271,116.889,5.30818e-05
215.681,0.345395,-0.737128,17.5495,0.999599,148.605,1.27496,2.68387,11.5865,0.391103,111.116,1.59521,1.56881,10.1094,0.0543566,31.6429,-1.00175,2.56949,5.96553,0.025768,127.25,2.60387,0.393345,125.372,5.77201e-05
203.623,0.324351,-0.44752,31.8241,0.724315,96.7323,1.19614,2.98239,12.7117,0.735372,66.7492,1.08005,1.93457,9.80041,0.033992,58.1936,-0.656829,-0.846531,11.4476,0.0212663,90.8989,-2.37468,2.27303,120.99,5.41257e-05
107.003,-0.985131,1.77469,10.6564,0.0293414,54.5474,-0.277836,0.902883,7.68995,0.0195717,53.3063,-0.659297,-0.550824,9.18384,0.0257067,37.6764,-0.213383,-2.83002,7.04578,0.805221,39.1372,3.03387,-1.44385,123.723,5.32575e-05
122.059,0.0435801,-0.245483,19.3443,0.0357828,96.7763,-0.0990129,-1.22144,13.94,0.104184,93.3978,-0.251442,2.88904,6.86439,0.014321,88.2755,-0.338571,0.397692,17.5663,0.334979,157.621,2.33377,1.10296,122.819,6.91266e-05
175.91,-0.503349,0.594579,28.0089,0.773051,163.198,0.592736,2.41988,16.5613,0.0231143,119.247,-0.213085,3.11926,20.585,0.0199046,97.3059,-0.841758,-0.859021,10.308,0.0300627,184.632,-1.3403,-0.893967,124.448,1.14044e-05
166.856,0.353103,0.706436,13.824,0.994236,121.402,-0.296412,-0.539152,11.2814,0.992929,39.8186,-2.64661,-1.09078,8.48912,0.1379,38.2196,-0.136182,-1.87835,6.8797,0.01727,197.779,3.10719,-0.100305,126.703,5.59777e-05
237.548,-0.337718,-1.47363,34.5507,0.0311909,189.188,-0.443548,2.28417,27.8662,0.602878,73.6339,0.625157,0.143374,11.4791,0.0157374,59.8826,0.305185,-1.42218,8.18283,0.0103562,109.354,1.46821,-0.0898332,125.739,1.97417e-05
125.879,1.95458,2.95718,21.401,0.0845955,78.2965,0.333491,0.238094,10.702,0.109876,74.7762,-0.446894,-1.01798,7.93632,0.976327,42.2253,2.78278,-1.41537,7.23929,-2,60.8521,0.28985,-0.0265366,123.961,6.28047e-05
106.8,-1.08079,-0.956698,15.3512,0.985731,86.5306,-1.00296,0.00945534,13.4667,0.999051,55.7439,-1.32943,2.06631,8.34848,0.0917978,45.1072,0.0397818,0.428328,9.98185,0.0209588,71.8751,-2.26434,-1.82179,137.128,4.61871e-05
84.7309,1.45997,-0.780649,17.3745,0.0124566,72.6049,1.06164,-2.29816,12.008,0.0169113,56.9437,1.63279,-2.76413,12.5849,0.976411,47.4752,0.399584,1.0591,7.31557,0.0607646,98.5063,0.562284,0.565433,125.96,3.42156e-05
147.709,0.88114,-2.56641,17.1132,0.822664,99.3965,-0.381029,1.48157,17.7622,0.0679929,39.9792,1.35285,-0.65875,4.65824,0.0188239,37.6648,-0.541045,-0.887169,7.02623,0.892474,71.9007,0.533943,1.22134,124.83,7.5475e-05
100.849,-1.23121,1.57672,25.1832,0.810047,58.1528,0.640998,0.10137,11.4054,0.140063,43.6923,-2.38354,-0.546018,9.79238,0.0490265,37.7568,-2.12189,2.97804,5.37778,0.0327069,91.3805,-3.03574,-1.36448,127.801,5.27142e-05
174.272,-0.903146,2.61019,15.4677,0.0236427,166.374,0.473784,-2.01119,24.5163,0.307547,85.4182,0.253163,-1.20238,16.9907,0.935554,58.9016,0.30918,-1.63178,8.77996,0.233212,532.925,0.88219,-1.14484,116.371,1.35042e-05
142.915,0.732215,-2.07613,14.2673,0.0366442,117.435,0.575653,0.62353,11.0068,0.0132227,96.1161,1.34426,-2.13925,13.4421,0.997319,61.6971,-0.57262,0.0362254,8.83836,0.02041,124.158,1.80325,0.437532,124.128,5.50697e-05
601.856,-0.929792,0.0745256,58.1577,0.98296,85.6993,-0.277888,2.50255,16.1663,0.0462172,61.6568,0.638049,2.48866,4.69471,0.0111837,34.3237,-0.777192,-1.84525,6.95356,0.778583,441.893,-2.9932,-0.782583,125.091,5.22749e-05
126.817,-0.422767,-1.82408,7.6676,0.0104431,100.129,-1.48277,2.01338,10.9272,0.0121222,77.426,-0.55623,-0.875156,9.73492,0.317312,70.6065,-1.00385,-0.130595,6.75602,0.628111,110.836,-2.24283,-1.84659,123.671,6.24366e-05
124.922,0.00116509,0.622639,9.13836,0.0125054,89.2761,0.0921092,2.9615,13.3856,0.020492,87.226,0.779516,-0.75912,18.8246,0.993427,73.9404,0.158515,-2.28187,10.1804,0.0114693,5.28968,-3.12477,-4.20374,123.093,7.39104e-05
80.3077,-0.308561,-0.806744,15.2449,0.984931,65.9738,-2.52713,2.65797,6.93691,0.20572,55.0117,0.0265478,-2.17419,7.30896,0.168948,48.0648,-0.648982,0.564449,8.3627,0.892328,112.128,1.63524,-1.26581,123.636,7.31154e-05
123.97,-1.73856,-2.01843,11.4184,0.502082,64.0152,-2.63215,-0.406703,8.86032,0.229511,63.8139,-1.13898,-1.47327,10.1188,0.0129393,49.7989,-2.03451,2.91418,6.62136,0.996614,204.954,1.46024,-1.5342,125.032,5.42258e-05
143.946,-0.410323,1.257,20.6465,0.97221,94.98,-0.757188,0.231932,10.2878,0.0518525,47.5915,-1.06603,-1.13968,7.07522,0.0135768,41.5774,-1.25281,2.48463,9.0005,0.997992,159.802,-2.224,0.34486,124.838,6.45243e-05
173.969,0.143674,-2.46873,20.7935,0.0387678,169.204,-0.159649,-0.293378,13.2853,0.987859,123.376,-0.519318,-2.09517,12.7958,0.974269,94.7356,-0.130626,-3.12166,14.2174,0.0335363,342.034,1.50043,-0.294372,124.999,6.29657e-05
131.877,-1.16677,-0.308381,13.9128,0.130553,52.139,1.38022,-1.15799,10.7464,0.133712,44.1111,-0.19873,1.07142,9.7197,0.949258,41.688,-2.1674,-0.222398,9.78088,0.0296428,220.341,2.93799,-1.01023,126.304,2.2992e-05
187.516,-0.587891,0.622732,18.826,0.998044,135.341,0.153707,-2.14143,16.7318,0.895829,103.251,0.228357,0.843551,14.2819,0.0812012,92.8918,1.46723,-2.70299,16.4161,0.226606,32.5606,1.14534,-2.06386,121.14,9.71162e-06
123.784,0.734747,-2.76741,12.9294,0.825689,112.274,-0.565477,0.15306,16.8489,0.996384,52.6382,0.432167,2.23638,7.41757,0.0207209,50.7652,-1.01081,2.96737,7.84442,0.0153654,84.4448,-0.951008,1.2,122.158,5.61876e-05
171.236,0.300437,-2.75025,21.8589,0.955614,165.503,1.31318,0.674313,18.2436,0.553864,139.575,0.224836,2.97792,13.7447,0.0207022,111.542,0.778135,2.61374,11.8703,0.0199194,200.238,-1.25879,0.268771,125.963,2.67695e-05
83.4013,0.108276,-1.88207,12.6366,0.0232143,66.3453,1.68381,1.8882,10.5157,0.0104668,55.7542,-0.845279,0.11306,8.55361,0.0354399,55.5467,0.106633,2.60256,9.73514,0.963573,62.0774,0.495922,1.10852,123.262,6.13575e-05
222.325,-0.0417009,-2.38734,25.7305,0.994871,189.202,0.165212,0.621752,21.2561,0.0379426,146.137,-0.387563,0.473413,12.2993,0.194714,58.6169,-2.68567,-2.78452,13.8252,-2,10.1964,2.73015,-0.483162,127.004,3.87743e-05
110.61,0.350658,2.73991,9.20751,0.955683,80.222,0.911106,-0.80889,12.274,0.0277039,71.7481,-2.5664,0.133305,14.1589,0.0282401,66.7466,0.195572,0.193138,9.45431,0.363092,57.0267,1.10308,-0.655224,125.046,5.84951e-05
402.531,-0.421147,-1.00496,74.4247,0.0481695,85.0271,1.27243,1.96393,11.385,0.386556,48.3152,-0.611958,-0.524921,6.27343,0.0244937,36.9348,0.703248,-1.66376,6.48195,0.848661,301.4,1.87406,0.218283,125.892,3.57272e-05
244.693,-0.259741,1.85391,19.9019,0.455674,129.092,-1.68339,-0.702075,16.0262,-2,109.009,-0.0714947,-2.2801,15.4705,0.985755,92.3011,-0.473649,1.07596,8.89963,0.0133302,90.3943,-0.62311,-0.507184,125.825,5.81621e-05
148.787,-0.278781,0.672574,16.5073,0.965907,131.402,-1.44386,-2.58739,15.57,0.0450156,101.938,0.240968,1.75212,11.1602,0.02176,56.1816,1.69633,-2.64573,5.31365,0.0128985,158.427,-1.12419,0.79711,130.901,6.30552e-05
202.797,-1.22853,2.38924,21.7269,0.0189538,150.798,-0.744829,-0.767825,16.6361,0.995752,105.304,-0.682285,0.427619,9.47682,0.033099,41.6505,-1.29531,-2.91233,6.34911,-2,54.9456,-2.76575,-1.73456,123.477,4.56751e-05
107.686,-0.713856,-2.39946,10.604,0.0421735,71.319,1.39897,-3.02,10.2865,0.0208954,68.6177,-0.934859,1.56085,9.56023,0.996494,64.8826,-0.401931,-1.78761,8.01976,0.241007,126.212,0.060418,-0.511595,125.814,6.62029e-05
175.666,1.22843,-1.08144,34.1372,0.327167,98.586,-0.36979,-0.110318,16.0213,0.025122,59.6633,0.566868,-0.948687,13.3083,0.134666,33.8451,-2.67658,0.94453,7.82453,-2,229.974,2.44576,0.975267,124.875,5.29052e-05
141.946,0.314808,-0.681708,21.049,0.828644,98.1477,2.1373,1.94765,17.0574,0.114673,72.5456,0.192556,-1.7972,9.85814,0.0127544,52.8763,1.12851,2.31798,8.44629,0.0464363,115.003,2.33438,1.71299,124.38,7.1861e-05
181.677,0.736527,0.328132,27.169,0.558652,115.353,-0.490943,2.63104,10.1747,0.0495956,70.7932,0.0485941,-2.76914,13.6517,0.0555413,64.1812,-4.26133,-2.49989,10.7519,-2,81.402,2.53108,1.0319,113.885,8.23282e-05
99.6542,-1.07758,1.41199,16.1346,0.040726,85.4784,0.38308,-2.32193,14.542,0.0367567,47.875,-1.67488,2.69561,8.10692,0.0617608,44.1738,2.85443,-0.0586666,8.71511,-2,83.1756,-1.8695,-1.93089,111.12,4.13229e-05
62.0118,0.459506,-0.952725,11.7495,0.028622,59.1653,0.110558,2.09102,8.70151,-2,55.4286,0.346585,0.459802,7.91291,0.048162,54.2241,-1.2265,-2.48994,11.0477,0.99892,67.4408,0.760698,-1.10199,109.068,7.2568e-05
187.696,-1.18501,2.39748,27.7542,0.433575,104.588,-0.551106,2.74995,13.8354,0.0216345,81.0507,-2.08977,-1.97325,12.5205,0.613071,35.3885,-1.76778,-0.260823,5.07126,0.185971,258.469,-0.372162,-1.71141,128.113,4.26158e-05
139.487,0.759197,-2.73822,23.28,0.977681,121.656,0.171245,2.96728,23.6267,0.0270333,63.8913,-1.94595,1.09803,10.6441,0.0179254,62.1538,0.272339,2.40689,10.8231,0.0202618,346.458,-0.744258,1.04188,123.667,6.88949e-05
150.128,-0.472597,-2.28883,11.1305,0.163594,130.327,-0.171646,1.45031,15.0445,0.0286816,56.6839,0.48783,-2.95979,9.24321,0.984193,50.4445,2.58338,-2.09625,12.8748,0.044642,186.756,0.144886,-0.712904,124.394,5.38266e-05
163.109,1.68082,0.750533,19.3475,0.304881,111.793,1.6976,2.10821,23.2835,0.0587834,51.184,1.52542,-2.04398,8.35414,0.867166,40.0263,2.54713,-2.83086,11.442,0.171566,198.079,-1.29488,0.742243,114.316,5.07287e-05
110.595,0.113344,2.16004,13.508,0.0126318,102.18,-0.715391,-0.793976,9.77631,0.0172097,64.603,-0.206607,-1.88315,11.0423,0.81694,46.128,-1.80814,-0.800294,7.29436,0.467666,73.1165,0.138796,0.663188,124.364,5.61741e-05
101.667,0.78692,-2.94788,11.2172,0.0635139,96.677,1.49462,-2.52938,13.2116,0.235375,82.512,1.99874,-2.77353,9.66527,0.0656551,56.3138,0.233782,0.320094,9.40677,0.934172,254.702,0.158493,1.83398,124.836,6.84998e-05
146.257,1.41981,-0.972331,19.3886,0.0268748,139.423,0.610765,1.45936,21.3401,0.749249,104.912,0.212362,2.10851,17.5372,0.0179897,87.7382,0.624587,-1.08629,14.4362,0.0838571,20.3228,2.08818,1.51183,120.919,4.72011e-05
301.924,0.246971,1.90862,38.3429,0.0361162,172.252,0.0332884,-2.82759,13.6043,0.617642,99.9842,-1.45804,-1.12785,11.0117,0.0107571,93.682,-0.184565,1.69746,9.32053,0.0190876,182.827,-0.755816,-0.883168,115.932,6.19565e-05
203.015,0.932886,-1.51694,20.1018,0.0179007,164.847,1.40948,1.39822,21.9688,0.0388202,121.702,0.66167,1.05974,14.744,0.997147,100.371,0.199636,-2.0736,15.6944,0.893194,24.4246,-2.84488,2.45531,121.221,5.49829e-05
178.53,0.989467,2.85154,28.7142,0.0581617,88.2348,-0.293104,0.407269,16.6716,0.108162,67.9768,0.974673,0.77754,14.4694,0.0865841,44.3142,1.90452,-2.72982,10.3062,0.996504,119.882,-0.756678,1.30155,125.948,4.54028e-05
151.064,0.343989,1.731,33.4606,0.0326693,92.4822,-0.176134,-0.912884,12.0134,0.11796,85.4991,0.329818,-1.92664,13.7172,0.0103156,78.0679,0.997028,-1.91223,10.42,0.997368,104.606,0.590613,0.101204,125.718,5.77883e-05
150.108,0.298309,2.82355,26.5964,0.667512,70.9019,-0.269176,-1.47423,10.7541,0.0569056,43.2063,-2.79495,0.861383,11.4813,0.0977079,41.3607,-0.119846,1.09877,7.90474,0.128075,73.5879,0.422319,0.613652,123.389,5.03636e-05
148.016,3.47784,2.20204,22.5007,-2,136.154,0.731287,-0.83298,16.7267,0.990835,63.8285,1.82495,-0.754021,8.93983,0.0231289,54.5232,1.10566,2.69549,7.5529,0.997994,99.9676,-2.12158,-0.183873,123.653,5.97351e-05
90.0931,-1.04173,-2.33272,15.3632,0.944296,56.5966,-2.132,-0.798855,10.9656,0.0423056,50.6998,0.0265447,-1.77211,9.40136,0.99912,39.5262,0.221527,0.730272,7.99668,0.0362395,55.9182,1.84713,-2.52783,124.254,5.63491e-05
524.593,-0.625568,2.01716,92.4785,0.0528658,220.874,-0.545998,1.59502,24.8916,0.96689,109.244,1.23493,-0.183197,17.1893,0.890528,79.5602,2.1209,-1.34945,18.1662,0.10418,566.021,-1.42582,-0.68957,118.618,5.49505e-05
109.281,2.43087,-2.60259,8.57473,0.0328097,71.4165,-0.0731354,1.19925,10.201,0.293403,67.5505,-4.49479,0.56277,11.5929,-2,63.5337,1.4344,1.58955,7.43863,0.67749,84.2203,-0.761746,1.07715,120.306,8.22497e-05
90.6002,-0.0963469,-1.86537,19.1095,0.697433,83.1877,-2.67607,1.65197,16.0096,0.270717,78.9129,-1.07397,1.53906,16.169,0.0303414,72.5067,-0.870019,-1.46351,10.0092,0.0956218,95.5714,2.37767,0.140576,123.711,5.08273e-05
84.7054,0.590285,-0.38091,15.023,0.0144607,52.514,1.89199,-1.74178,8.82337,0.788338,48.6484,0.706879,-1.5586,6.34737,0.166978,36.6266,0.613969,-2.11693,7.00516,0.0119714,126.726,2.45095,0.773929,124.332,5.62871e-05
295.575,1.43211,2.21563,35.2025,0.53747,129.459,1.93309,0.315096,16.6437,0.00790232,58.8224,-0.65977,-1.19928,12.7773,0.465187,48.5733,1.58329,-2.03922,11.5225,0.0431007,30.8289,-0.626263,1.81639,133.05,6.64885e-05
601.468,-0.409039,2.69782,80.6598,0.0429873,540.898,0.425221,-0.418804,84.3892,0.0671138,95.9295,-0.154575,-0.760712,9.44515,0.982725,45.6794,-0.0290697,2.29221,3.8036,0.0448291,154.021,-1.14731,-1.14638,121.586,4.16811e-05
122.617,0.908685,2.01509,16.2727,0.0201807,116.107,-0.0939146,0.668449,10.0673,0.607749,97.4595,-2.7622,-0.921056,13.0008,-2,94.735,0.203412,1.6441,8.34301,0.0293364,205.948,-2.27,0.806713,124.734,7.38283e-05
98.7254,0.533294,-1.2107,16.3628,0.0334967,79.8477,-1.03366,-1.60794,15.6146,0.763226,67.2743,1.35509,-0.578505,11.4618,0.0192738,58.0563,1.76319,2.72318,8.77807,0.0149888,201.437,1.83306,0.550503,120.821,5.83784e-05
232.709,0.850733,-0.390754,39.2032,0.104579,220.021,0.900158,0.273575,20.7656,0.965148,162.275,1.23921,-2.92735,20.4542,0.0605388,142.968,0.679755,-2.56481,13.4292,0.0145583,204.28,2.44971,0.194208,122.627,2.92305e-05
83.3551,2.48474,1.80145,13.6174,0.873807,64.0218,2.69911,0.900316,9.0673,0.57793,56.1136,2.56891,-2.39418,12.3472,0.0676864,54.27,1.83074,-2.00428,9.28625,0.0111387,49.4209,-1.61664,0.721022,124.715,5.04386e-05
95.008,0.601558,-0.840563,15.0513,0.992586,75.6227,-0.417513,2.28813,12.0939,0.01455,72.6242,-1.27641,1.78618,8.97902,0.0807839,36.7097,0.670633,0.820037,8.64735,0.948637,106.776,-2.5048,0.0759625,124.027,4.34796e-05
193.208,1.531,2.16374,23.2034,0.454393,193.023,1.44537,-0.804992,19.452,0.951207,36.0952,0.469336,2.65589,5.72043,0.0291474,33.1722,0.692886,-3.03301,6.90053,0.0278045,80.7699,-1.08934,1.19593,124.007,3.36874e-05
58.6072,0.0111514,-1.44752,8.168,0.0113371,54.4733,1.90289,-0.176836,8.73393,0.204463,44.5659,1.89137,-2.40467,6.70572,0.828478,37.8406,-1.16386,-0.0758636,5.55148,0.0777005,107.739,1.77005,0.687109,118.724,6.24781e-05
223.004,0.967077,1.58599,21.4539,0.0535794,161.22,1.30335,0.162506,26.1384,0.163635,144.251,1.80278,0.344432,18.9336,0.60904,105.845,0.447508,2.34908,21.2024,0.723663,480.887,-2.4118,0.701109,121.634,6.0318e-06
474.05,0.1395,-0.0214693,41.4284,0.742723,133.744,0.409487,3.04108,12.775,0.0835353,42.3625,0.50417,1.69576,6.83467,0.995046,40.985,-0.318695,-0.0669792,7.13214,0.0611773,285.226,-2.97228,0.000702847,122.369,5.22873e-05
178.253,1.99732,-1.38345,18.8385,0.0406976,76.4783,2.64716,0.100711,16.0782,0.441177,68.0688,0.646424,-2.22461,12.9374,0.642038,32.3809,2.3769,-0.537313,6.83767,0.0352151,216.357,1.83884,0.252446,125.468,3.80956e-05
157.459,-2.22927,-1.57599,16.9105,0.0166215,153.729,1.07451,0.579617,18.1644,0.996688,108.555,0.911928,0.00173722,10.7989,0.0639557,87.9719,0.221584,-2.99728,11.6357,0.999103,280.8,2.6592,-0.456607,122.506,7.44507e-05
118.073,-1.55314,2.19911,12.7342,0.998343,88.3879,-1.26107,0.839942,13.5999,0.148395,80.3598,0.123115,-0.575921,9.94899,0.99906,73.0397,-1.16872,-0.25157,8.86263,0.0551572,117.907,-2.57811,-0.252839,130.457,5.49584e-05
