LepPt[0],LepPt[1],LepPt[2],LepPt[3],LepPhi[0],LepPhi[1],LepPhi[2],LepPhi[3],LepEta[0],LepEta[1],LepEta[2],LepEta[3],JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, ExtraLepPt1, ExtraLepPhi1, ExtraLepEta1, weight
81.0796,54.5977,38.9068,37.8767,0.301592,1.44565,0.711847,1.47809,0.115306,-0.21692,0.195753,-0.160421,104.022 ,-1.87923 ,-2.22242 ,16.3192 ,0.361313 ,71.1199 ,-1.2753 ,-3.01909 ,11.3963 ,0.0199322 ,22.4358 ,0.400297 ,-0.873788 ,5.87222e-05
60.6898,131.394,17.068,12.9934,0.425209,1.51487,1.56456,1.39325,-0.969485,-0.980901,-1.10405,0.129761,128.071 ,-1.07262 ,-1.83214 ,15.6127 ,0.569045 ,123.079 ,0.686142 ,-0.368619 ,16.0987 ,0.906235 ,30.4284 ,0.799766 ,0.761017 ,9.32276e-06
77.5453,33.8823,13.1564,16.629,2.24322,-1.91812,2.74032,1.28262,0.135548,-0.154522,0.527532,-0.828292,97.3895 ,-2.84208 ,0.937404 ,12.0204 ,-2 ,74.04 ,0.526687 ,-0.737341 ,12.8532 ,0.0361329 ,25.0588 ,0.787725 ,-2.2864 ,7.06158e-05
204.403,126.186,15.3603,30.338,-1.30788,-0.760035,-0.26364,-0.771563,0.28734,0.435972,0.74766,0.0638742,428.228 ,0.252751 ,2.88756 ,27.6747 ,0.0364136 ,194.181 ,-0.542456 ,0.674155 ,21.6574 ,0.0279133 ,14.1123 ,-1.74613 ,-2.14655 ,7.99502e-05
25.8957,92.7349,59.0516,30.0229,1.75006,2.11866,2.75084,1.75522,0.206378,-1.21182,-0.755278,-1.00142,121.387 ,-1.63602 ,-0.0514642 ,13.7964 ,0.928269 ,100.835 ,-2.10059 ,-2.76943 ,14.271 ,0.0936083 ,71.7796 ,-1.40022 ,-0.90968 ,7.02887e-05
89.1826,20.5063,54.7406,13.6124,1.29774,0.774918,0.97291,1.06253,-0.126938,-1.79396,-0.924821,-0.251974,137.594 ,-0.0128625 ,-1.81755 ,13.2559 ,0.851131 ,55.5443 ,-2.69201 ,-0.713026 ,12.2358 ,0.108299 ,88.6592 ,1.44325 ,-1.14274 ,6.26051e-05
51.9669,96.8199,74.9197,11.3682,-2.6856,-2.23946,-2.66374,-2.76966,-0.301142,0.821931,0.114667,0.716956,65.4124 ,0.55 ,3.01037 ,10.1757 ,0.98436 ,58.2811 ,1.27031 ,1.04552 ,8.1077 ,0.297633 ,137.7 ,0.206601 ,0.0446656 ,3.68159e-05
116.762,22.8192,10.6623,32.1378,2.97179,2.6815,2.36931,2.32689,1.3204,-0.219903,1.68941,0.57201,154.026 ,-0.835611 ,0.0434189 ,18.9712 ,0.431246 ,70.5308 ,-1.68182 ,-1.0325 ,10.3886 ,0.999617 ,35.1823 ,-0.377815 ,0.0353947 ,6.27323e-05
180.153,20.0407,26.6171,79.7575,-0.152453,0.325698,-0.128602,-0.306392,-0.165012,-1.50813,-0.844612,-0.471836,201.675 ,-1.53318 ,-1.81248 ,26.7812 ,0.317827 ,127.089 ,-1.05945 ,-2.30547 ,22.3435 ,0.887379 ,90.4537 ,1.74669 ,-0.334787 ,5.24588e-05
15.5551,166.068,38.0546,50.6097,0.277889,-2.05024,-2.11749,-1.81333,1.83684,1.40684,1.03931,1.17398,94.7748 ,0.223163 ,1.44154 ,13.7592 ,0.85475 ,93.7052 ,1.57591 ,2.08404 ,11.1928 ,0.0592814 ,19.082 ,0.701163 ,1.59133 ,5.59124e-05
76.248,11.1649,43.5928,12.2404,-1.01148,1.72376,-1.35309,-1.75803,-1.67338,0.249653,-0.822956,-1.26587,39.762 ,-1.09423 ,2.01717 ,8.2363 ,0.02062 ,33.0822 ,1.45227 ,0.79036 ,6.9228 ,0.846116 ,65.3516 ,-1.41665 ,-0.195333 ,6.36152e-05
65.6272,47.7988,15.3195,74.2888,-1.28411,-1.39694,-1.45288,-0.875495,-0.297838,1.09633,-0.287914,0.317447,51.2814 ,0.812403 ,2.77638 ,7.98961 ,0.972972 ,-999 ,-999 ,-999 ,-999 ,-999 ,14.3023 ,-1.0337 ,0.769543 ,4.72886e-05
62.2972,316.117,52.1697,77.4281,2.89727,2.30662,2.22178,2.71073,-0.0602771,-0.362755,-0.319326,-0.302922,634.733 ,-0.205126 ,-0.321315 ,90.3114 ,0.111221 ,69.4463 ,-0.184551 ,0.360534 ,10.439 ,0.68453 ,37.4537 ,3.04313 ,0.443274 ,6.13955e-05
176.128,21.7609,149.107,10.0769,-0.301787,0.339185,0.198407,-0.204868,-0.749686,-0.225325,-0.752733,-1.69103,113.533 ,-0.466602 ,1.9485 ,21.6106 ,0.991806 ,76.1477 ,1.64527 ,-2.62072 ,10.5031 ,0.0208631 ,64.4051 ,-2.51179 ,-0.66337 ,8.44786e-05
79.7637,33.06,37.5236,9.46345,-1.41599,3.13634,-2.91553,-1.50768,0.150177,-0.376339,-0.0275527,-0.0710671,104.863 ,-0.238839 ,0.702548 ,7.83457 ,0.00961857 ,64.2644 ,1.39773 ,-1.73257 ,8.47593 ,0.851691 ,25.2515 ,-1.64509 ,1.84355 ,5.44186e-05
10.2586,59.6822,40.03,45.7846,-0.555681,-2.33229,-2.82198,-2.04494,2.38732,0.221041,0.167816,0.756079,113.955 ,0.342795 ,-1.48412 ,11.2501 ,0.99534 ,31.9394 ,-1.59867 ,2.41881 ,6.53574 ,0.0403744 ,120.542 ,0.802637 ,-1.2506 ,8.3165e-05
11.484,71.4817,15.3319,18.6521,1.16847,2.48565,2.92424,-1.76321,1.71021,-0.303954,0.759527,-0.665214,159.06 ,-2.05755 ,-0.129846 ,13.0934 ,0.216906 ,63.2737 ,-3.8766 ,-1.63541 ,10.5555 ,-2 ,14.5533 ,-1.1864 ,0.916202 ,6.55953e-05
77.9013,20.9117,29.8345,7.57722,0.627404,2.31128,-0.358259,1.19874,0.282441,0.312329,-0.799462,-1.24447,84.0439 ,-0.210392 ,-2.93465 ,11.5467 ,0.422603 ,66.7344 ,-2.63054 ,2.51664 ,12.1556 ,0.0601192 ,24.6158 ,-3.03878 ,-0.793558 ,4.74786e-05
39.4412,28.0751,37.6345,41.4692,1.59389,-2.21787,2.86421,1.92955,0.93824,0.1978,1.0795,0.295629,158 ,-0.498795 ,0.832727 ,19.9558 ,0.43091 ,104.278 ,-1.34236 ,-3.07855 ,18.7499 ,0.765581 ,94.1046 ,-1.72792 ,-0.771968 ,6.40918e-05
46.3456,150.501,95.5378,10.0844,1.34314,2.06287,1.67322,2.42289,1.00973,1.05859,1.41439,1.20964,231.694 ,1.38029 ,-1.55341 ,24.7941 ,0.0156991 ,73.6341 ,0.556071 ,-1.31753 ,11.0777 ,0.979761 ,19.1627 ,-1.56529 ,-1.63051 ,2.59701e-05
90.8432,58.4671,37.1697,90.025,1.97906,2.50863,1.8343,2.54422,-1.02143,-0.129448,-0.617368,-0.936664,133.941 ,-0.333399 ,-1.25694 ,16.9271 ,0.988425 ,76.6704 ,-1.82418 ,-1.37121 ,11.6139 ,0.0136592 ,16.6612 ,1.07887 ,0.265629 ,5.07844e-05
173.058,24.1075,60.7429,56.3672,2.62062,-2.13791,2.34716,2.80534,1.20942,1.23902,1.32379,1.18863,193.531 ,2.20447 ,0.523994 ,28.7707 ,0.0712609 ,122.369 ,2.35991 ,-1.16579 ,16.7273 ,0.0334447 ,39.359 ,-0.477656 ,-0.659772 ,8.02029e-05
84.7167,51.9796,61.3883,104.829,-0.558495,-1.11432,-0.699055,-1.12951,0.919755,1.83205,1.24059,1.492,176.022 ,1.3374 ,-3.01351 ,30.1373 ,0.805027 ,39.1429 ,0.910827 ,-2.18366 ,6.90425 ,0.047219 ,147.191 ,1.31132 ,0.884514 ,6.14138e-05
55.3648,39.7994,19.17,8.06003,-2.65528,-2.92313,2.7889,-2.67207,0.82164,-0.848465,0.817793,-1.35768,119.666 ,0.0721267 ,0.479938 ,16.1454 ,0.0561838 ,45.4903 ,-1.97824 ,-1.71245 ,9.3657 ,0.888956 ,41.8936 ,1.23707 ,0.597254 ,4.7462e-05
50.5881,70.3198,82.3397,9.60197,0.761347,2.18106,1.30877,2.44413,0.0404713,-0.37728,-0.004818,0.598709,175.571 ,-0.256363 ,-1.87007 ,20.9372 ,0.256248 ,38.3702 ,1.06008 ,1.07704 ,8.07311 ,0.719857 ,46.7863 ,2.47033 ,0.853313 ,5.83963e-05
88.498,28.8521,9.58049,11.8636,0.291679,0.0392746,-3.01763,1.0162,0.443679,-0.939536,1.57689,1.06901,245.753 ,-1.2963 ,-1.94626 ,34.2837 ,0.1567 ,161.815 ,-0.535824 ,1.04421 ,16.0625 ,0.588898 ,23.7846 ,3.02911 ,0.179425 ,6.97726e-05
49.7893,65.5762,43.3689,31.9447,-1.19657,-2.52131,-2.7469,-1.48157,0.190624,0.200833,-0.385259,0.150963,100.015 ,-1.27481 ,0.803087 ,15.1681 ,0.543495 ,59.5566 ,0.623576 ,2.71484 ,7.8251 ,0.380663 ,44.457 ,1.78718 ,1.55028 ,8.25704e-05
67.6645,127.972,21.9727,39.4968,1.35684,1.96614,1.7338,0.936395,-1.07747,-0.473462,-0.104978,-0.714477,193.288 ,0.277777 ,-1.16414 ,19.5175 ,0.0222717 ,134.881 ,0.200749 ,-0.45829 ,16.4561 ,0.513319 ,34.0188 ,0.684155 ,-0.834009 ,3.65618e-05
10.98,188.302,101.945,22.5941,-2.51873,-0.109713,-0.186078,-0.67907,-0.638732,0.191014,0.0725981,0.230683,237.544 ,-0.158935 ,2.96578 ,20.3871 ,0.939178 ,95.086 ,-2.52359 ,-1.26543 ,18.4557 ,0.175494 ,134.3 ,2.56805 ,-0.395036 ,5.24839e-05
60.7809,128.576,14.6732,37.8276,-2.5417,-3.12594,2.13378,-3.03981,0.615931,0.903765,1.09412,1.74634,89.1852 ,-2.51912 ,3.11173 ,15.9645 ,0.429601 ,33.1909 ,1.02543 ,-1.36983 ,6.68186 ,0.0477966 ,103.759 ,-0.338361 ,0.438752 ,6.44665e-05
24.8305,35.958,13.9268,11.6397,2.7204,-2.66376,1.39367,1.42533,1.71694,-0.58995,0.0702048,1.17482,50.1041 ,-1.03891 ,-0.236053 ,10.0083 ,0.111286 ,36.1508 ,-0.422443 ,2.44212 ,7.1061 ,0.014375 ,66.1552 ,2.80272 ,0.257131 ,5.57969e-05
34.3624,55.4208,19.3997,7.45596,1.55976,-1.81552,-2.76636,1.98677,1.30918,0.639196,0.475794,2.23704,82.8414 ,2.22195 ,2.48818 ,9.33425 ,0.0794209 ,53.5909 ,2.03471 ,0.488588 ,9.38613 ,0.929833 ,80.0565 ,-0.572066 ,1.43327 ,7.97132e-05
56.5027,67.925,17.5449,25.8681,0.738587,1.44312,1.86764,1.46262,-2.16159,-1.12454,-0.81539,-1.5175,190.312 ,-0.949191 ,-2.09595 ,15.5051 ,0.1197 ,74.7381 ,1.87327 ,-2.45309 ,15.1205 ,0.0579186 ,153.636 ,1.30253 ,-1.96677 ,5.57365e-05
124.034,79.4299,36.0555,21.8789,-1.78806,-0.969546,-1.32062,-2.14553,-0.704355,-0.269737,-0.406795,-1.15587,153.335 ,2.42805 ,0.954712 ,15.838 ,0.301205 ,62.9701 ,0.635999 ,-0.145064 ,8.79196 ,0.0122061 ,59.2614 ,2.71813 ,-0.630061 ,5.74282e-05
64.2157,116.474,60.8859,41.683,-2.54679,-2.52681,-2.39174,-2.4637,-1.66492,-0.68235,-0.831018,-1.47596,161.378 ,-2.46413 ,0.961711 ,17.0089 ,0.0103984 ,82.5158 ,-1.38327 ,0.905383 ,13.586 ,0.898222 ,73.7708 ,-0.622921 ,1.52996 ,7.09696e-05
76.3428,13.3451,67.0153,37.8632,-1.25079,2.17658,-0.782181,-1.21273,-0.410468,-0.513092,-0.886295,-0.773026,250.633 ,-1.80452 ,2.61866 ,31.9253 ,0.392208 ,147.432 ,-0.685556 ,1.13052 ,22.4117 ,0.94072 ,113.689 ,-1.80283 ,-0.551679 ,2.34856e-05
33.5942,55.1641,11.5278,64.462,2.90948,-3.10917,-2.74296,2.89094,2.20223,0.516105,2.04779,0.927474,192.718 ,0.523115 ,0.324152 ,24.7173 ,0.989522 ,126.351 ,0.924456 ,-2.07607 ,15.6511 ,0.867138 ,27.6084 ,-0.878449 ,-0.621688 ,5.83904e-05
57.9454,35.8705,9.01096,16.9348,3.09193,-0.632529,-1.42455,2.56553,0.224824,0.62633,1.74131,0.715557,68.4306 ,1.45665 ,-0.029452 ,10.2634 ,0.856008 ,62.6687 ,0.995047 ,0.261427 ,9.18512 ,0.883014 ,10.3231 ,2.08365 ,1.55759 ,4.82299e-05
14.3763,90.0926,28.1128,13.2599,1.74419,-1.09564,-1.83399,-2.84148,0.482835,-0.273156,0.590968,-0.361837,186.056 ,-0.223005 ,-0.447974 ,12.4658 ,0.985889 ,139.04 ,1.41855 ,1.79413 ,15.6101 ,0.402452 ,35.9303 ,-2.89284 ,1.63767 ,2.41528e-05
25.1605,101.399,26.2099,62.697,2.83205,-1.9544,-2.20266,-1.95361,-0.0477422,0.0507453,1.05851,0.554063,179.684 ,-1.82671 ,0.0161776 ,38.4341 ,0.18772 ,101.318 ,0.454862 ,-0.695434 ,15.9531 ,0.0190571 ,118.154 ,2.59634 ,1.08599 ,6.58514e-05
74.7549,42.1598,11.4022,37.2773,-2.04452,2.47148,1.99294,-2.3709,1.10918,1.31289,1.65812,1.42778,103.217 ,0.338325 ,1.18902 ,15.9067 ,0.961523 ,76.4993 ,-0.304684 ,0.952881 ,10.1623 ,0.0361629 ,45.1562 ,-0.362105 ,-0.385851 ,2.86366e-05
20.4808,122.689,12.9714,7.69788,0.101272,1.93898,0.295803,0.617572,0.504165,1.34707,1.57375,0.0256078,76.243 ,0.566106 ,-1.84023 ,11.9322 ,0.0358559 ,69.1472 ,1.98362 ,-1.84197 ,13.44 ,0.988263 ,31.9722 ,0.593685 ,-1.31273 ,6.13246e-05
140.547,153.254,8.27827,167.1,1.39421,1.50663,0.223644,1.57689,-0.124277,0.312236,-0.579724,0.102848,37.2492 ,0.0941377 ,0.983017 ,6.15833 ,0.662093 ,-999 ,-999 ,-999 ,-999 ,-999 ,225.795 ,-1.81008 ,-0.486862 ,4.6488e-05
76.3273,69.9275,24.6408,16.3865,1.77393,2.45773,2.49586,-2.36862,0.0903572,0.158169,-0.326961,-0.806845,271.899 ,-0.849305 ,-0.350658 ,20.4244 ,0.0948222 ,134.005 ,-1.03829 ,-0.924458 ,14.6278 ,0.976771 ,55.8703 ,2.58337 ,-1.18975 ,4.69309e-05
38.7017,71.0353,6.04687,19.5965,-1.0664,0.651029,-1.66236,1.1415,-0.000108288,0.831646,0.137666,1.33721,140.467 ,0.199758 ,3.05145 ,14.7437 ,0.94609 ,102.557 ,-0.347454 ,0.0847047 ,9.75649 ,0.0132619 ,33.918 ,2.40366 ,-1.13939 ,6.26169e-05
226.265,76.4246,82.1297,47.2612,-0.276442,-0.750696,-0.356992,-0.524148,-0.851857,-0.352453,-1.05679,-0.649202,178.128 ,-0.638895 ,-2.26571 ,14.5855 ,0.999107 ,73.7002 ,-1.18075 ,0.629612 ,12.0229 ,0.0387797 ,295.468 ,2.55369 ,-1.35872 ,7.01582e-05
252.732,41.3276,123.35,71.8535,2.87154,3.10511,-3.01162,2.96256,0.483233,-0.196444,0.358485,0.477623,225.872 ,-0.0919589 ,-0.239811 ,27.8655 ,0.570156 ,136.025 ,0.191041 ,-0.943404 ,16.8513 ,0.159305 ,124.046 ,0.687346 ,1.4619 ,6.73441e-05
45.1054,73.7714,29.7488,40.8507,-0.134653,1.37506,0.84522,1.48311,-0.333132,-0.114922,-0.0679038,-0.858791,68.2762 ,-1.13573 ,-2.48707 ,8.27578 ,0.989558 ,66.4392 ,1.03861 ,-1.74202 ,9.31771 ,0.0125697 ,9.58541 ,-0.145036 ,-0.722889 ,6.5599e-05
17.9603,124.531,13.5437,53.007,0.0496679,0.898662,-0.064588,1.49038,0.342309,-0.820143,-1.32444,-0.929463,138.936 ,-1.10786 ,-1.37648 ,17.0302 ,0.236421 ,79.5683 ,0.134719 ,2.83459 ,12.0602 ,0.886219 ,20.3784 ,-1.69262 ,1.5626 ,6.65112e-05
43.0969,21.7128,7.69888,24.9214,-1.2199,-0.0747317,2.29104,-0.899192,0.932219,-1.32598,1.15868,-0.0835069,39.6042 ,-1.33503 ,2.22048 ,6.25313 ,0.993276 ,-999 ,-999 ,-999 ,-999 ,-999 ,96.8399 ,1.43097 ,1.77634 ,0.000128219
32.0442,64.7331,7.75673,11.0334,-2.89524,2.02966,-1.68708,2.81855,0.329166,1.72508,-0.373324,1.5776,176.462 ,2.46075 ,-1.70217 ,25.4936 ,0.702507 ,48.4647 ,-0.054116 ,-0.275037 ,5.05696 ,0.907114 ,114.599 ,1.65011 ,-0.548485 ,6.22061e-05
14.8247,87.8263,50.3344,48.9923,-0.339143,1.92997,1.45445,1.84184,-0.136111,-0.734372,-0.52947,-0.0355343,130.732 ,0.552803 ,-2.64103 ,15.8239 ,0.99629 ,123.006 ,-2.0789 ,-0.583981 ,14.3326 ,0.948763 ,144.026 ,1.57708 ,-0.0684522 ,6.22957e-05
45.4412,77.6925,32.5482,55.8881,-0.311901,0.371091,-0.137534,-0.830748,0.452442,0.881649,1.61513,0.77602,81.6032 ,-0.934731 ,2.76231 ,10.1502 ,0.996059 ,79.5497 ,-2.20421 ,2.31877 ,14.3725 ,0.0406724 ,28.5255 ,1.94972 ,1.14796 ,1.1118e-05
180.318,137.462,81.0913,44.442,2.72934,2.58725,2.37955,2.37922,0.529968,1.08069,0.888328,0.674989,83.5898 ,0.917466 ,-0.908563 ,18.2296 ,0.0218608 ,48.6183 ,3.1231 ,-3.05692 ,7.99862 ,-2 ,163.43 ,-0.130323 ,-1.20082 ,7.4833e-05
61.5583,63.6653,75.3174,6.8615,-1.80657,-0.373437,-1.01362,-0.244966,-0.95237,-0.784552,-0.363952,-1.32596,170.417 ,-2.10534 ,1.42577 ,20.6479 ,0.0367164 ,47.7385 ,0.282672 ,-2.10832 ,7.98062 ,0.176388 ,30.6453 ,0.491137 ,0.309783 ,1.54339e-05
54.9517,63.993,45.7813,20.049,-2.33649,2.26604,2.92913,-2.84656,-1.00261,-0.699184,-0.395444,-0.821435,118.713 ,-0.550564 ,-0.0818923 ,16.853 ,0.0683979 ,108.711 ,-0.722022 ,-0.531093 ,18.8411 ,0.0322901 ,58.3306 ,-3.06843 ,0.320287 ,6.32255e-05
22.3992,39.7142,33.1189,18.5419,0.43905,3.11949,2.82457,-0.480457,-1.06784,-0.0670271,0.153209,-0.329337,113.666 ,1.78545 ,0.282483 ,11.3089 ,0.0686935 ,72.6729 ,-0.620435 ,2.1074 ,8.6928 ,0.997636 ,15.069 ,1.17343 ,-0.966298 ,5.88401e-05
16.4448,101.874,46.1623,7.31064,0.735354,-0.750354,-0.508612,-2.66088,-1.85978,-0.300862,-0.50035,-0.0438972,192.673 ,-1.29685 ,1.85245 ,39.8212 ,0.0814042 ,132.129 ,-0.726644 ,-1.45536 ,13.5403 ,0.0720338 ,55.9954 ,2.77145 ,-1.13126 ,6.71032e-05
39.8676,67.0791,30.6255,8.92359,-0.853672,-2.70244,-2.22672,-0.904026,1.21135,0.561087,0.0802572,-0.0683277,80.3581 ,-0.927451 ,-0.37759 ,14.6914 ,0.0723248 ,60.6136 ,2.0739 ,0.0308628 ,9.70183 ,0.931277 ,46.304 ,-3.13074 ,1.05853 ,5.35397e-05
48.5282,46.8876,15.6779,6.14738,-0.696159,-1.09737,-1.47874,-0.573166,0.609912,-1.08915,0.954444,-1.27819,194.23 ,-2.04119 ,3.00473 ,21.754 ,0.561929 ,68.9304 ,-2.05327 ,0.654448 ,9.5485 ,0.0921731 ,33.2494 ,-2.03187 ,-2.19023 ,1.95696e-05
160.687,36.3998,39.2902,13.1462,-2.14803,-0.815083,-2.17755,-2.98035,0.217104,0.388188,-0.0203266,0.649534,216.995 ,-0.192779 ,2.07587 ,17.6675 ,0.105639 ,159.775 ,-1.10844 ,-0.594294 ,17.6185 ,0.880916 ,9.74856 ,-1.82702 ,-0.906303 ,6.01666e-05
31.5052,115.212,31.8459,8.59829,2.52375,-2.32392,-1.96568,2.06914,-0.118768,0.659166,0.541249,0.595879,124.459 ,0.953094 ,0.329983 ,18.7695 ,0.0244896 ,79.49 ,1.93205 ,-2.74916 ,11.614 ,0.0391128 ,51.8322 ,-0.620666 ,-1.29627 ,2.88682e-05
97.1801,13.601,23.8284,13.1549,0.344571,-2.57529,-0.123866,2.11944,-0.867483,0.539475,-0.73576,-0.714015,168.599 ,-0.994277 ,-0.642235 ,22.1709 ,0.0748106 ,87.5816 ,-0.630674 ,-1.74175 ,10.985 ,0.134334 ,97.7546 ,2.07429 ,-0.278158 ,5.77604e-05
55.0072,215.957,18.805,132.262,-1.70275,-2.19384,-2.314,-1.98606,-0.182593,0.451765,-0.237622,0.280936,73.5433 ,-0.546203 ,1.57979 ,8.27356 ,0.0478794 ,65.766 ,1.78807 ,-0.105624 ,10.4135 ,0.0349161 ,13.8842 ,2.74329 ,0.560878 ,7.94055e-05
184.619,65.7237,24.9664,101.748,-0.678527,-0.935354,-0.0979462,-0.80286,-1.02395,-0.300913,-0.747521,-0.791719,141.919 ,0.215591 ,2.74899 ,17.0471 ,0.989783 ,70.2449 ,0.764764 ,-0.909933 ,11.2752 ,0.0406258 ,294.218 ,2.16774 ,0.296133 ,4.4278e-05
24.1165,158.053,7.7585,69.1547,-1.1142,0.236961,1.41684,0.238328,0.450561,-0.257483,-0.225737,0.101122,147.2 ,-1.63574 ,-1.74228 ,16.5562 ,0.0211247 ,77.9288 ,1.32424 ,3.05631 ,11.6542 ,0.508356 ,8.56172 ,-2.45312 ,0.852442 ,5.53641e-05
74.2851,113.144,24.9477,42.3097,-2.67387,-1.98132,-3.08046,-2.45819,0.265089,-0.387688,-0.312609,-0.522683,206.672 ,1.25856 ,1.41846 ,26.5235 ,0.020999 ,88.5699 ,-0.59179 ,-0.107261 ,11.2624 ,0.0124891 ,35.618 ,-0.768511 ,1.23015 ,8.09727e-05
42.984,52.6941,28.2039,52.6514,-2.96771,-1.44166,-2.24909,-2.05069,0.360617,1.36462,0.338741,1.02664,81.3904 ,1.24681 ,-2.80649 ,11.072 ,0.935297 ,77.7073 ,0.144243 ,-0.194909 ,14.1554 ,0.388547 ,41.217 ,1.18388 ,2.02423 ,5.9067e-05
105.109,76.8236,65.8019,58.6801,-1.38669,-1.30772,-1.94144,-1.82809,-0.442023,0.222725,0.148986,-0.337695,155.354 ,-1.45768 ,0.605392 ,19.745 ,0.593747 ,87.0158 ,-0.960034 ,1.5656 ,13.4938 ,0.0345818 ,65.2574 ,2.56065 ,-1.134 ,7.75769e-05
25.4611,118.811,48.8162,8.1055,2.88671,-3.07298,-2.65941,-1.75197,0.218463,-1.23443,-0.693183,-1.13455,178.09 ,-0.696236 ,-0.410802 ,17.958 ,0.544209 ,34.825 ,-0.00350379 ,-1.15315 ,5.60703 ,0.291698 ,106.804 ,1.69676 ,0.195814 ,7.21266e-05
15.6401,77.5881,16.8689,15.2504,2.60294,1.59977,0.5563,1.53253,0.887176,-1.11977,0.219384,-0.285608,133.003 ,0.399267 ,-1.2495 ,21.6323 ,0.745281 ,113.778 ,0.223968 ,3.0239 ,11.8946 ,0.0293331 ,19.0585 ,-0.618914 ,1.91463 ,6.69783e-05
63.4615,22.9073,22.4387,16.6754,-0.660504,-2.73014,-0.422607,0.473889,0.908402,-0.375646,0.52271,1.62701,124.801 ,1.96497 ,-0.441397 ,12.299 ,0.912338 ,122.646 ,-4.01288 ,1.14898 ,15.3216 ,-2 ,64.4533 ,0.135793 ,1.52982 ,8.47419e-05
23.2348,208.96,10.2,27.5975,2.4083,2.87206,1.52494,-3.10382,2.35277,1.2984,0.477059,1.56093,162.276 ,0.752454 ,-1.02364 ,18.953 ,0.141232 ,149.726 ,-1.33412 ,1.76583 ,23.035 ,0.0260456 ,135.966 ,-0.602378 ,0.762488 ,6.49686e-05
185.204,54.8617,113.34,77.6783,1.00493,1.37853,0.731283,0.541925,-0.0127613,-0.333453,-0.2261,-0.219275,526.984 ,1.1942 ,-1.85217 ,97.08 ,0.800932 ,123.786 ,0.784608 ,-2.30462 ,19.0197 ,0.058346 ,122.842 ,0.579444 ,-0.446387 ,6.56757e-05
69.0294,79.9258,23.6375,21.9076,0.668288,-0.106152,1.2405,-0.231889,-0.918695,0.0302567,-0.681666,-0.201979,178.918 ,0.361423 ,-1.93995 ,29.2675 ,0.996497 ,87.556 ,-0.826138 ,2.87903 ,10.6346 ,0.997157 ,46.3145 ,0.975309 ,-2.33352 ,6.36171e-05
143.072,9.88339,43.5782,8.09033,0.518448,-2.05115,1.4286,2.95114,0.684981,1.0412,0.492257,0.790842,143.758 ,0.0435958 ,-2.2359 ,17.9291 ,0.0199041 ,79.2124 ,-0.289943 ,0.304343 ,7.55865 ,0.229583 ,43.2952 ,2.71422 ,0.465826 ,5.90404e-05
32.9656,52.9868,31.258,16.4949,0.235605,2.10877,-2.2739,2.56318,-1.87112,-1.74067,-1.93805,-1.93679,138.441 ,-0.857717 ,2.3852 ,14.4098 ,0.0214971 ,81.3496 ,-1.21109 ,-2.30637 ,13.149 ,0.962482 ,68.9861 ,-2.50314 ,-1.76975 ,6.66299e-05
43.1164,38.4164,18.3222,35.9779,3.02801,-2.13065,2.2328,-1.75885,1.01709,-0.0802488,0.139286,0.274599,138.585 ,-0.183955 ,1.74158 ,10.7327 ,0.41313 ,123.829 ,0.479384 ,0.0577706 ,17.6083 ,0.0382653 ,101.748 ,2.96855 ,0.393103 ,6.53683e-05
67.1718,78.0862,7.47203,10.9913,2.16883,-2.85877,0.342853,2.42979,0.159816,0.435134,1.26501,1.11989,128.961 ,-1.98417 ,-0.106795 ,17.4938 ,0.0188054 ,59.627 ,1.64174 ,-3.08731 ,6.9764 ,0.113451 ,20.0164 ,1.64059 ,0.703926 ,6.55006e-05
67.995,227.469,90.699,12.2093,1.36801,1.25442,1.19918,2.12221,-0.860802,-0.145789,-0.473693,-0.237458,196.839 ,-0.128687 ,-2.11186 ,42.5374 ,0.0906982 ,118.65 ,0.0892418 ,-1.70222 ,19.191 ,0.0171408 ,19.5421 ,-1.6819 ,1.73334 ,5.84852e-05
279.872,123.244,52.7415,12.4748,-0.986497,-1.09795,-0.866198,-1.43729,1.05852,1.51605,0.782228,1.43797,323.026 ,0.64048 ,1.43476 ,46.6735 ,0.0973647 ,94.7128 ,0.20322 ,2.14094 ,12.7057 ,0.0572042 ,49.965 ,-2.72076 ,0.522487 ,0.000117603
48.5317,53.2463,7.72756,7.46682,0.654306,-1.57452,-0.10105,2.63508,-0.29545,-0.160048,-1.46503,-1.776,80.7241 ,-1.49282 ,0.424949 ,13.0228 ,0.0452237 ,72.5528 ,-2.81647 ,2.0724 ,8.17104 ,0.296877 ,21.5325 ,-1.56141 ,1.29581 ,2.7809e-05
123.936,18.8729,20.1572,24.2512,0.851463,-0.867677,0.830107,-0.143507,0.390526,1.22417,0.825861,1.34549,91.8615 ,1.99268 ,-1.18807 ,12.4167 ,0.0626035 ,72.7808 ,-0.679522 ,-1.82154 ,9.33458 ,0.91619 ,70.5783 ,2.98021 ,0.698409 ,8.50581e-05
25.1201,29.5853,18.1347,48.1528,-2.55653,0.545385,-0.277711,-2.57187,-0.692772,-0.0988246,-1.02416,-0.989494,130.15 ,0.589781 ,-1.17736 ,9.21914 ,0.999833 ,97.1605 ,0.521031 ,2.97142 ,12.8997 ,0.0326215 ,32.2997 ,1.46105 ,0.607191 ,8.4269e-05
